Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 147,MAV500,Aristocrat,$,2019-07-07 23:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 130,MAV500,Aristocrat,$,2019-07-14 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 109,CDS Reel Deal 10,CDS,C$,2019-08-11 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 109,CDS Reel Deal 10,CDS,C$,2019-08-28 19:00:00,93,16.01130,3.32310,0.960678000,0.0600
Slot 288,Scorpion Nio,Novomatic,C$,2019-09-11 16:00:00,286,100.95000,36.87000,6.773745000,0.0671
Slot 213,GK50 AVP Upright,IGT,C$,2019-08-11 11:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 288,Scorpion Nio,Novomatic,C$,2019-08-07 16:00:00,679,207.83640,-1.83616,13.945822440,0.0671
Slot 288,Scorpion Nio,Novomatic,C$,2019-09-01 06:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 213,GK50 AVP Upright,IGT,C$,2019-07-14 18:00:00,273,410.85600,-40.78350,16.434240000,0.0400
Slot 352,Selexion KP3,Konami Podium,C$,2019-08-01 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 159,I-Game 044,IGT,$,2019-08-01 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 352,Selexion KP3,Konami Podium,C$,2019-09-15 01:00:00,62,20.70000,14.85600,1.656000000,0.0800
Slot 213,GK50 AVP Upright,IGT,C$,2019-04-02 03:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 252,Roulette,ZUUM,C$,2019-07-14 18:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 352,Selexion KP3,Konami Podium,C$,2019-07-11 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 159,I-Game 044,IGT,$,2019-09-04 20:00:00,42,21.00000,10.00000,1.050000000,0.0500
Slot 352,Selexion KP3,Konami Podium,C$,2019-09-21 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 159,I-Game 044,IGT,$,2019-08-18 06:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 213,GK50 AVP Upright,IGT,C$,2019-09-04 20:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 288,Scorpion Nio,Novomatic,C$,2019-08-28 20:00:00,1166,1199.24200,-625.98560,80.469138200,0.0671
Slot 109,CDS Reel Deal 10,CDS,C$,2019-09-04 20:00:00,225,63.06300,18.01800,3.783780000,0.0600
Slot 109,CDS Reel Deal 10,CDS,C$,2019-04-02 03:00:00,34,2.04816,0.60240,0.122889600,0.0600
Slot 352,Selexion KP3,Konami Podium,C$,2019-08-28 20:00:00,361,91.93500,3.35700,7.354800000,0.0800
Slot 252,Roulette,ZUUM,C$,2019-04-02 03:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 288,Scorpion Nio,Novomatic,C$,2019-09-21 05:00:00,10,2.58000,2.58000,0.173118000,0.0671
Slot 159,I-Game 044,IGT,$,2019-09-01 06:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 213,GK50 AVP Upright,IGT,C$,2019-08-07 16:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 252,Roulette,ZUUM,C$,2019-09-04 20:00:00,25,42.76272,0.60060,1.710508800,0.0400
Slot 159,I-Game 044,IGT,$,2019-08-14 14:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 213,GK50 AVP Upright,IGT,C$,2019-07-21 13:00:00,58,87.60900,30.21000,3.504360000,0.0400
Slot 109,CDS Reel Deal 10,CDS,C$,2019-08-14 14:00:00,97,12.47673,7.85460,0.748603800,0.0600
Slot 159,I-Game 044,IGT,$,2019-04-02 03:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 288,Scorpion Nio,Novomatic,C$,2019-08-21 17:00:00,663,71.63440,-14.82820,4.806668240,0.0671
Slot 109,CDS Reel Deal 10,CDS,C$,2019-08-01 01:00:00,2,0.06042,0.06042,0.003625200,0.0600
Slot 288,Scorpion Nio,Novomatic,C$,2019-08-25 07:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 213,GK50 AVP Upright,IGT,C$,2019-08-14 14:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 288,Scorpion Nio,Novomatic,C$,2019-07-11 08:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 288,Scorpion Nio,Novomatic,C$,2019-09-08 03:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 288,Scorpion Nio,Novomatic,C$,2019-07-28 18:00:00,1043,158.55000,8.68250,10.638705000,0.0671
Slot 159,I-Game 044,IGT,$,2019-08-25 07:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 159,I-Game 044,IGT,$,2019-09-08 03:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 352,Selexion KP3,Konami Podium,C$,2019-08-21 17:00:00,534,223.56000,-5.63700,17.884800000,0.0800
Slot 252,Roulette,ZUUM,C$,2019-08-25 07:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 334,Crystal Dual NIO C$,IGT,C$,2019-07-07 23:00:00,0,0.00000,0.00000,0.000000000,0.0902
Slot 149,Novostar II US$,Novomatic,$,2019-09-11 16:00:00,0,0.00000,0.00000,0.000000000,0.0536
Slot 100,Reel Deal 50,CDS,C$,2019-09-21 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 315,Emotion NIO Cord,Atronic,C$,2019-09-15 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 149,Novostar II US$,Novomatic,$,2019-09-01 06:00:00,0,0.00000,0.00000,0.000000000,0.0536
Slot 164,Admiral - Ult 10,Novomatic,$,2019-07-14 18:00:00,76,132.00000,121.50000,7.048800000,0.0534
Slot 217,G-FORCE,Merkur,$,2019-07-14 18:00:00,0,0.00000,0.00000,0.000000000,0.0400
