Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 229,EGT - Premier,EGT,$,2019-05-15 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 229,EGT - Premier,EGT,$,2019-06-20 13:00:00,1414,263.85000,1.30000,21.108000000,0.0800
Slot 154,EGT - Premier,EGT,$,2019-06-10 11:00:00,716,102.90000,-1.20000,6.143130000,0.0597
Slot 243,GK10 Slant,IGT,C$,2019-06-23 17:00:00,258,7.78710,-0.06060,0.311484000,0.0400
Slot 229,EGT - Premier,EGT,$,2019-06-23 17:00:00,951,343.10000,28.55000,27.448000000,0.0800
Slot 254,Roulette,ZUUM,C$,2019-06-23 17:00:00,46,227.70450,-25.90650,9.108180000,0.0400
Slot 329,Oxygen Slant NIO C$,Atronic,C$,2019-06-23 17:00:00,317,15.24780,3.48300,1.219824000,0.0800
Slot 154,EGT - Premier,EGT,$,2019-06-23 17:00:00,6,2.40000,1.00000,0.143280000,0.0597
Slot 329,Oxygen Slant NIO C$,Atronic,C$,2019-06-20 13:00:00,748,6.72150,1.64940,0.537720000,0.0800
Slot 254,Roulette,ZUUM,C$,2019-05-28 07:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 154,EGT - Premier,EGT,$,2019-05-31 12:00:00,0,0.00000,0.00000,0.000000000,0.0597
Slot 243,GK10 Slant,IGT,C$,2019-05-11 15:00:00,333,20.69490,6.81750,0.827796000,0.0400
Slot 243,GK10 Slant,IGT,C$,2019-04-25 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 243,GK10 Slant,IGT,C$,2019-05-31 12:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 243,GK10 Slant,IGT,C$,2019-06-20 13:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 254,Roulette,ZUUM,C$,2019-05-18 10:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 254,Roulette,ZUUM,C$,2019-05-24 21:00:00,12,22.24020,6.96900,0.889608000,0.0400
Slot 229,EGT - Premier,EGT,$,2019-07-02 23:00:00,88,44.00000,20.00000,3.520000000,0.0800
Slot 243,GK10 Slant,IGT,C$,2019-05-21 16:00:00,329,89.14260,-0.30300,3.565704000,0.0400
Slot 329,Oxygen Slant NIO C$,Atronic,C$,2019-05-31 12:00:00,455,17.10840,3.55950,1.368672000,0.0800
Slot 329,Oxygen Slant NIO C$,Atronic,C$,2019-06-07 05:00:00,456,40.95000,20.76030,3.276000000,0.0800
Slot 229,EGT - Premier,EGT,$,2019-06-07 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 329,Oxygen Slant NIO C$,Atronic,C$,2019-05-28 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 117,CDS Reel Deal 10,CDS,C$,2019-05-24 21:00:00,237,38.17800,11.75640,2.290680000,0.0600
Slot 319,I-Game 044,IGT,$,2019-06-23 16:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 117,CDS Reel Deal 10,CDS,C$,2019-07-02 22:00:00,111,31.11630,13.44345,1.866978000,0.0600
Slot 319,I-Game 044,IGT,$,2019-06-20 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 117,CDS Reel Deal 10,CDS,C$,2019-04-28 14:00:00,41,7.37940,-3.91560,0.442764000,0.0600
Slot 126,Oxygen $,Atronic,$,2019-06-13 22:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-05-01 19:00:00,267,4.36320,2.39370,0.321567840,0.0737
Slot 319,I-Game 044,IGT,$,2019-05-05 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-05-31 12:00:00,205,3.48450,0.95445,0.256807650,0.0737
Slot 117,CDS Reel Deal 10,CDS,C$,2019-05-21 16:00:00,316,18.39210,5.63580,1.103526000,0.0600
Slot 319,I-Game 044,IGT,$,2019-06-29 23:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 162,I-Game 044,IGT,$,2019-05-24 21:00:00,40,12.30000,1.85000,0.984000000,0.0800
Slot 319,I-Game 044,IGT,$,2019-05-08 09:00:00,0,0.00000,0.00000,0.000000000,0.0800
