Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 229,EGT - Premier,EGT,$,2019-11-21 03:00:00,351,1151.10000,447.50000,92.088000000,0.0800
Slot 329,Oxygen Slant NIO C$,Atronic,C$,2019-12-09 00:00:00,706,26.69460,4.02240,2.135568000,0.0800
Slot 229,EGT - Premier,EGT,$,2019-11-24 18:00:00,457,37.85000,2.20000,3.028000000,0.0800
Slot 354,Scorpions US $,Novomatic,$,2019-12-09 00:00:00,0,0.00000,0.00000,0.000000000,0.0651
Slot 329,Oxygen Slant NIO C$,Atronic,C$,2019-11-21 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 275,GK20 Slant,IGT,C$,2019-11-17 12:00:00,214,6.36864,2.88672,0.254745600,0.0400
Slot 275,GK20 Slant,IGT,C$,2019-11-02 21:00:00,508,175.34592,21.01056,7.013836800,0.0400
Slot 275,GK20 Slant,IGT,C$,2019-12-18 12:00:00,314,18.63276,5.93400,0.745310400,0.0400
Slot 190,CDS Reel Deal 10,CDS,C$,2019-11-10 02:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 372,MAV500,Aristocrat,$,2019-11-21 03:00:00,0,0.00000,0.00000,0.000000000,0.1246
Slot 275,GK20 Slant,IGT,C$,2019-12-22 07:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 372,MAV500,Aristocrat,$,2019-10-17 14:00:00,0,0.00000,0.00000,0.000000000,0.1246
Slot 372,MAV500,Aristocrat,$,2019-12-25 23:00:00,0,0.00000,0.00000,0.000000000,0.1246
Slot 372,MAV500,Aristocrat,$,2019-12-18 12:00:00,0,0.00000,0.00000,0.000000000,0.1246
Slot 190,CDS Reel Deal 10,CDS,C$,2019-10-14 06:00:00,364,108.68220,-11.97600,6.520932000,0.0600
Slot 372,MAV500,Aristocrat,$,2019-11-17 12:00:00,0,0.00000,0.00000,0.000000000,0.1246
Slot 275,GK20 Slant,IGT,C$,2019-12-25 23:00:00,169,92.21436,36.31608,3.688574400,0.0400
Slot 190,CDS Reel Deal 10,CDS,C$,2019-12-12 12:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 190,CDS Reel Deal 10,CDS,C$,2019-10-27 09:00:00,19,1.13772,0.59880,0.068263200,0.0600
Slot 190,CDS Reel Deal 10,CDS,C$,2019-10-30 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 372,MAV500,Aristocrat,$,2019-10-30 06:00:00,0,0.00000,0.00000,0.000000000,0.1246
Slot 190,CDS Reel Deal 10,CDS,C$,2019-11-06 09:00:00,153,12.38016,2.08320,0.742809600,0.0600
Slot 275,GK20 Slant,IGT,C$,2019-11-21 03:00:00,523,311.88480,72.01920,12.475392000,0.0400
Slot 372,MAV500,Aristocrat,$,2019-10-30 07:00:00,0,0.00000,0.00000,0.000000000,0.1246
Slot 275,GK20 Slant,IGT,C$,2019-11-06 10:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 275,GK20 Slant,IGT,C$,2019-10-11 05:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 275,GK20 Slant,IGT,C$,2019-10-04 14:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 190,CDS Reel Deal 10,CDS,C$,2019-11-21 03:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 372,MAV500,Aristocrat,$,2019-12-08 23:00:00,0,0.00000,0.00000,0.000000000,0.1246
Slot 190,CDS Reel Deal 10,CDS,C$,2019-10-11 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 190,CDS Reel Deal 10,CDS,C$,2019-11-02 21:00:00,54,16.07040,2.97600,0.964224000,0.0600
Slot 275,GK20 Slant,IGT,C$,2019-11-28 18:00:00,534,22.85568,6.27936,0.914227200,0.0400
Slot 275,GK20 Slant,IGT,C$,2019-11-24 17:00:00,0,0.02976,0.02976,0.001190400,0.0400
Slot 372,MAV500,Aristocrat,$,2019-11-06 10:00:00,0,0.00000,0.00000,0.000000000,0.1246
Slot 190,CDS Reel Deal 10,CDS,C$,2019-12-18 12:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 190,CDS Reel Deal 10,CDS,C$,2019-10-04 14:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 190,CDS Reel Deal 10,CDS,C$,2019-12-02 07:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 190,CDS Reel Deal 10,CDS,C$,2019-11-24 17:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 190,CDS Reel Deal 10,CDS,C$,2019-11-28 18:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 190,CDS Reel Deal 10,CDS,C$,2019-10-23 22:00:00,6,0.29940,0.11976,0.017964000,0.0600
Slot 275,GK20 Slant,IGT,C$,2019-12-14 19:00:00,385,76.19256,-11.03724,3.047702400,0.0400
Slot 275,GK20 Slant,IGT,C$,2019-12-06 01:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 275,GK20 Slant,IGT,C$,2019-10-17 15:00:00,426,49.28124,13.86222,1.971249600,0.0400
Slot 190,CDS Reel Deal 10,CDS,C$,2019-12-14 19:00:00,82,6.02301,2.96700,0.361380600,0.0600
Slot 372,MAV500,Aristocrat,$,2019-10-23 23:00:00,0,0.00000,0.00000,0.000000000,0.1246
Slot 275,GK20 Slant,IGT,C$,2019-10-23 23:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 275,GK20 Slant,IGT,C$,2019-12-12 13:00:00,110,5.57796,1.48350,0.223118400,0.0400
Slot 184,EGT - Premier,EGT,$,2019-11-02 21:00:00,207,48.00000,5.40000,2.966400000,0.0618
Slot 102,CDS Reel Deal 10,CDS,C$,2019-11-10 03:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 184,EGT - Premier,EGT,$,2019-10-27 10:00:00,0,0.00000,0.00000,0.000000000,0.0618
Slot 302,AXXIS 23/23,IGT,$,2019-10-17 14:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 120,A560 Multi,Ainsworth,$,2019-11-28 19:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 184,EGT - Premier,EGT,$,2019-04-06 20:00:00,996,1046.40000,111.48000,64.667520000,0.0618
Slot 295,AXXIS 23/23,IGT,$,2019-12-22 07:00:00,723,4331.25000,910.05000,346.500000000,0.0800
Slot 184,EGT - Premier,EGT,$,2019-11-13 18:00:00,82,8.20000,-3.00000,0.506760000,0.0618
Slot 263,Roulette,ZUUM,C$,2019-12-14 19:00:00,47,216.70968,-3.67908,8.668387200,0.0400
Slot 295,AXXIS 23/23,IGT,$,2019-10-17 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 102,CDS Reel Deal 10,CDS,C$,2019-11-24 18:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 263,Roulette,ZUUM,C$,2019-11-21 03:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 120,A560 Multi,Ainsworth,$,2019-11-17 12:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 263,Roulette,ZUUM,C$,2019-04-06 20:00:00,16,18.79488,-4.69872,0.751795200,0.0400
Slot 102,CDS Reel Deal 10,CDS,C$,2019-12-09 00:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 102,CDS Reel Deal 10,CDS,C$,2019-10-27 10:00:00,58,3.47304,1.19760,0.208382400,0.0600
Slot 320,Novastar II Nio c$,Novomatic,C$,2019-11-06 10:00:00,643,66.96060,14.36658,4.928300160,0.0736
Slot 127,Oxygen $,Atronic,$,2019-12-14 19:00:00,0,0.50000,0.50000,0.030750000,0.0615
Slot 184,EGT - Premier,EGT,$,2019-11-06 10:00:00,42,121.50000,121.50000,7.508700000,0.0618
Slot 102,CDS Reel Deal 10,CDS,C$,2019-11-13 18:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 320,Novastar II Nio c$,Novomatic,C$,2019-11-24 18:00:00,403,12.05410,-4.97660,0.887181760,0.0736
Slot 320,Novastar II Nio c$,Novomatic,C$,2019-12-09 00:00:00,1099,208.49400,-19.89900,15.345158400,0.0736
Slot 184,EGT - Premier,EGT,$,2019-12-14 19:00:00,0,0.00000,0.00000,0.000000000,0.0618
Slot 302,AXXIS 23/23,IGT,$,2019-11-24 18:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 184,EGT - Premier,EGT,$,2019-10-23 23:00:00,0,0.00000,0.00000,0.000000000,0.0618
Slot 127,Oxygen $,Atronic,$,2019-04-06 20:00:00,0,0.00000,0.00000,0.000000000,0.0615
Slot 184,EGT - Premier,EGT,$,2019-11-24 18:00:00,0,0.00000,0.00000,0.000000000,0.0618
Slot 320,Novastar II Nio c$,Novomatic,C$,2019-12-14 19:00:00,1003,54.26190,23.52537,3.993675840,0.0736
Slot 302,AXXIS 23/23,IGT,$,2019-12-14 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 102,CDS Reel Deal 10,CDS,C$,2019-12-12 13:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 302,AXXIS 23/23,IGT,$,2019-12-09 00:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 263,Roulette,ZUUM,C$,2019-12-12 13:00:00,7,31.89525,-14.83500,1.275810000,0.0400
Slot 127,Oxygen $,Atronic,$,2019-11-21 04:00:00,0,0.00000,0.00000,0.000000000,0.0615
Slot 102,CDS Reel Deal 10,CDS,C$,2019-10-23 23:00:00,14,1.64670,1.19760,0.098802000,0.0600
Slot 102,CDS Reel Deal 10,CDS,C$,2019-04-06 20:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 120,A560 Multi,Ainsworth,$,2019-12-14 19:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 120,A560 Multi,Ainsworth,$,2019-10-17 15:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 127,Oxygen $,Atronic,$,2019-12-12 13:00:00,0,0.00000,0.00000,0.000000000,0.0615
Slot 184,EGT - Premier,EGT,$,2019-11-21 04:00:00,0,0.00000,0.00000,0.000000000,0.0618
Slot 102,CDS Reel Deal 10,CDS,C$,2019-11-21 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 120,A560 Multi,Ainsworth,$,2019-12-12 13:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 210,GK 100 AVP,IGT,C$,2019-11-02 21:00:00,84,76.48320,29.76000,3.059328000,0.0400
Slot 137,G-FORCE,Merkur,$,2019-11-02 21:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 346,Oxygen Slant NIO C$,Atronic,C$,2019-10-27 10:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 301,AXXIS 23/23,IGT,$,2019-10-04 14:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 301,AXXIS 23/23,IGT,$,2019-11-10 02:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 346,Oxygen Slant NIO C$,Atronic,C$,2019-10-11 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 212,GK50 AVP Upright,IGT,C$,2019-11-28 18:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 210,GK 100 AVP,IGT,C$,2019-12-12 12:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 210,GK 100 AVP,IGT,C$,2019-10-23 22:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 301,AXXIS 23/23,IGT,$,2019-10-27 10:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 212,GK50 AVP Upright,IGT,C$,2019-12-02 07:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 137,G-FORCE,Merkur,$,2019-10-17 14:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 346,Oxygen Slant NIO C$,Atronic,C$,2019-12-22 07:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 210,GK 100 AVP,IGT,C$,2019-11-24 17:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 301,AXXIS 23/23,IGT,$,2019-10-14 07:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 210,GK 100 AVP,IGT,C$,2019-10-04 14:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 210,GK 100 AVP,IGT,C$,2019-11-28 18:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 212,GK50 AVP Upright,IGT,C$,2019-10-04 14:00:00,0,0.00000,0.00000,0.000000000,0.0400
