Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 207,Crystal Slant US $,IGT,$,2019-07-24 11:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 207,Crystal Slant US $,IGT,$,2019-09-11 00:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 122,A560 Multi,Ainsworth,$,2019-07-02 14:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 240,GK10 Slant,IGT,C$,2019-07-05 19:00:00,323,97.57830,13.89660,3.903132000,0.0400
Slot 207,Crystal Slant US $,IGT,$,2019-08-24 14:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 189,CDS Reel Deal 10,CDS,C$,2019-08-13 23:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 240,GK10 Slant,IGT,C$,2019-08-10 15:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-07-05 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 207,Crystal Slant US $,IGT,$,2019-08-10 15:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 189,CDS Reel Deal 10,CDS,C$,2019-07-27 21:00:00,420,85.25262,16.55508,5.115157200,0.0600
Slot 122,A560 Multi,Ainsworth,$,2019-08-07 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 308,Crystal Slant Nio c$,IGT,C$,2019-07-07 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 122,A560 Multi,Ainsworth,$,2019-08-10 15:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 207,Crystal Slant US $,IGT,$,2019-07-27 21:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 207,Crystal Slant US $,IGT,$,2019-07-02 14:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 240,GK10 Slant,IGT,C$,2019-07-24 11:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 122,A560 Multi,Ainsworth,$,2019-09-11 00:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 189,CDS Reel Deal 10,CDS,C$,2019-07-14 00:00:00,141,30.21000,10.27140,1.812600000,0.0600
Slot 189,CDS Reel Deal 10,CDS,C$,2019-07-24 11:00:00,37,2.41680,1.51050,0.145008000,0.0600
Slot 122,A560 Multi,Ainsworth,$,2019-07-27 21:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 122,A560 Multi,Ainsworth,$,2019-07-05 19:00:00,40,7.35000,6.00000,0.367500000,0.0500
Slot 189,CDS Reel Deal 10,CDS,C$,2019-08-31 13:00:00,74,22.65750,5.43780,1.359450000,0.0600
Slot 207,Crystal Slant US $,IGT,$,2019-08-28 02:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 122,A560 Multi,Ainsworth,$,2019-08-21 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 207,Crystal Slant US $,IGT,$,2019-09-14 08:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 240,GK10 Slant,IGT,C$,2019-09-11 00:00:00,194,15.22521,6.15615,0.609008400,0.0400
Slot 240,GK10 Slant,IGT,C$,2019-08-24 14:00:00,275,35.25507,11.54022,1.410202800,0.0400
Slot 122,A560 Multi,Ainsworth,$,2019-07-24 11:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 240,GK10 Slant,IGT,C$,2019-08-03 17:00:00,19,4.53150,3.47415,0.181260000,0.0400
Slot 189,CDS Reel Deal 10,CDS,C$,2019-09-07 12:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 207,Crystal Slant US $,IGT,$,2019-08-17 13:00:00,0,0.00000,0.00000,0.000000000,0.0947
Slot 189,CDS Reel Deal 10,CDS,C$,2019-08-10 15:00:00,578,17.46138,2.74911,1.047682800,0.0600
Slot 254,Roulette,ZUUM,C$,2019-07-14 00:00:00,12,42.98883,-24.43989,1.719553200,0.0400
Slot 229,EGT - Premier,EGT,$,2019-08-17 13:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 243,GK10 Slant,IGT,C$,2019-04-01 09:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 361,Selexion KP3,Konami Podium,C$,2019-07-31 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 154,EGT - Premier,EGT,$,2019-09-04 01:00:00,263,26.30000,16.25000,1.570110000,0.0597
Slot 354,Scorpions US $,Novomatic,$,2019-07-27 21:00:00,0,0.00000,0.00000,0.000000000,0.0651
Slot 154,EGT - Premier,EGT,$,2019-04-01 09:00:00,237,47.60000,-2.40000,2.841720000,0.0597
Slot 361,Selexion KP3,Konami Podium,C$,2019-07-27 21:00:00,117,21.27000,11.12100,1.701600000,0.0800
