Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 332,Crystal Dual NIO C$,IGT,C$,2019-06-03 04:00:00,0,0.00000,0.00000,0.000000000,0.0968
Slot 147,MAV500,Aristocrat,$,2019-05-24 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 130,MAV500,Aristocrat,$,2019-03-24 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 166,Admiral - Ult 10,Novomatic,$,2019-05-10 23:00:00,311,653.50000,278.00000,34.896900000,0.0534
Slot 300,AXXIS 23/23,IGT,$,2019-06-13 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 300,AXXIS 23/23,IGT,$,2019-06-26 09:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 264,CDS Reel Deal 10,CDS,C$,2019-06-13 04:00:00,0,0.00000,0.00000,0.000000000,0.0310
Slot 113,CDS Reel Deal 10,CDS,C$,2019-03-25 12:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 113,CDS Reel Deal 10,CDS,C$,2019-03-24 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 166,Admiral - Ult 10,Novomatic,$,2019-05-27 13:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 166,Admiral - Ult 10,Novomatic,$,2019-05-24 05:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 130,MAV500,Aristocrat,$,2019-05-14 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 264,CDS Reel Deal 10,CDS,C$,2019-03-07 19:00:00,849,85.96248,-6.65652,2.664836880,0.0310
Slot 147,MAV500,Aristocrat,$,2019-04-27 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 113,CDS Reel Deal 10,CDS,C$,2019-05-27 13:00:00,57,8.84760,0.60600,0.530856000,0.0600
Slot 130,MAV500,Aristocrat,$,2019-05-30 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 113,CDS Reel Deal 10,CDS,C$,2019-06-06 12:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 147,MAV500,Aristocrat,$,2019-03-07 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 147,MAV500,Aristocrat,$,2019-06-09 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 166,Admiral - Ult 10,Novomatic,$,2019-05-17 17:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 115,CDS Reel Deal 10,CDS,C$,2019-06-13 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 147,MAV500,Aristocrat,$,2019-05-14 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 113,CDS Reel Deal 10,CDS,C$,2019-05-17 17:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 135,MAV500,Aristocrat,$,2019-05-17 17:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 335,Crystal Dual NIO C$,IGT,C$,2019-06-06 12:00:00,20,3.96000,2.99100,0.198000000,0.0500
Slot 110,CDS Reel Deal 10,CDS,C$,2019-06-09 19:00:00,271,82.11300,-6.06000,4.926780000,0.0600
Slot 337,Williams Blue-Bird 1.5,Williams,C$,2019-05-14 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 269,CDS Reel Deal 10,CDS,C$,2019-06-09 19:00:00,55,8.42340,3.03000,0.505404000,0.0600
Slot 269,CDS Reel Deal 10,CDS,C$,2019-06-23 02:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 337,Williams Blue-Bird 1.5,Williams,C$,2019-04-24 13:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 110,CDS Reel Deal 10,CDS,C$,2019-05-20 22:00:00,5,0.30300,0.21210,0.018180000,0.0600
Slot 337,Williams Blue-Bird 1.5,Williams,C$,2019-06-16 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 110,CDS Reel Deal 10,CDS,C$,2019-03-07 19:00:00,433,130.44972,-9.00588,7.826983200,0.0600
