Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 196,Crystal Slant US $,IGT,$,2019-12-21 13:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 362,MAV 500 NIO,Aristocrat,C$,2019-12-28 19:00:00,36,13.50000,4.95000,1.678050000,0.1243
Slot 353,Selexion KP3,Konami Podium,C$,2019-12-17 22:00:00,793,425.88000,38.35500,34.070400000,0.0800
Slot 196,Crystal Slant US $,IGT,$,2019-12-25 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 187,CDS Reel Deal 10,CDS,C$,2019-12-28 19:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 128,Oxygen $,Atronic,$,2019-12-28 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 353,Selexion KP3,Konami Podium,C$,2019-12-21 14:00:00,11,3.60000,3.21000,0.288000000,0.0800
Slot 296,AXXIS 23/23,IGT,$,2019-12-28 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 187,CDS Reel Deal 10,CDS,C$,2019-12-25 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 265,CDS Reel Deal 10,CDS,C$,2019-12-21 13:00:00,84,24.92280,2.96700,1.495368000,0.0600
Slot 367,MAV 500 NIO,Aristocrat,C$,2019-12-28 18:00:00,68,7.33800,3.70500,0.888631800,0.1211
Slot 265,CDS Reel Deal 10,CDS,C$,2019-12-17 21:00:00,787,233.50290,46.87860,14.010174000,0.0600
Slot 367,MAV 500 NIO,Aristocrat,C$,2019-12-21 13:00:00,0,0.00000,0.00000,0.000000000,0.1211
Slot 367,MAV 500 NIO,Aristocrat,C$,2019-12-25 04:00:00,0,0.00000,0.00000,0.000000000,0.1211
Slot 267,CDS Reel Deal 10,CDS,C$,2019-12-28 18:00:00,195,41.18196,8.90100,2.470917600,0.0600
Slot 197,Crystal Slant US $,IGT,$,2019-12-28 18:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 199,Crystal Slant US $,IGT,$,2019-04-09 07:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 197,Crystal Slant US $,IGT,$,2019-04-09 07:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 284,CDS Reel Deal 10,CDS,C$,2019-04-09 07:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 265,CDS Reel Deal 10,CDS,C$,2019-04-09 08:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 197,Crystal Slant US $,IGT,$,2019-12-21 13:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 367,MAV 500 NIO,Aristocrat,C$,2019-12-17 21:00:00,0,0.00000,0.00000,0.000000000,0.1211
Slot 284,CDS Reel Deal 10,CDS,C$,2019-12-25 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 267,CDS Reel Deal 10,CDS,C$,2019-12-25 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 197,Crystal Slant US $,IGT,$,2019-12-17 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 284,CDS Reel Deal 10,CDS,C$,2019-12-28 18:00:00,20,3.11535,1.48350,0.186921000,0.0600
Slot 265,CDS Reel Deal 10,CDS,C$,2019-12-25 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 265,CDS Reel Deal 10,CDS,C$,2019-12-28 19:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 267,CDS Reel Deal 10,CDS,C$,2019-12-21 13:00:00,94,27.88980,13.05480,1.673388000,0.0600
Slot 267,CDS Reel Deal 10,CDS,C$,2019-04-09 08:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 267,CDS Reel Deal 10,CDS,C$,2019-12-17 21:00:00,489,32.63700,5.28126,1.958220000,0.0600
Slot 367,MAV 500 NIO,Aristocrat,C$,2019-12-28 19:00:00,311,257.98500,114.22500,31.241983500,0.1211
Slot 284,CDS Reel Deal 10,CDS,C$,2019-12-17 21:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 265,CDS Reel Deal 10,CDS,C$,2019-12-17 22:00:00,746,221.33820,-9.49440,13.280292000,0.0600
Slot 197,Crystal Slant US $,IGT,$,2019-12-28 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
