Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 297,AXXIS 23/23,IGT,$,2019-09-20 01:00:00,2,0.20000,0.20000,0.016000000,0.0800
Slot 316,Emotion NIO Cord,Atronic,C$,2019-09-13 19:00:00,39,11.90700,2.99700,0.952560000,0.0800
Slot 163,I-Game 044,IGT,$,2019-10-15 00:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 316,Emotion NIO Cord,Atronic,C$,2019-10-18 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 216,EGT - Premier,EGT,$,2019-09-13 19:00:00,833,185.00000,48.42000,7.400000000,0.0400
Slot 216,EGT - Premier,EGT,$,2019-11-03 15:00:00,675,2046.00000,601.62000,81.840000000,0.0400
Slot 163,I-Game 044,IGT,$,2019-09-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 163,I-Game 044,IGT,$,2019-10-21 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 297,AXXIS 23/23,IGT,$,2019-11-03 15:00:00,73,117.00000,-10.43000,9.360000000,0.0800
Slot 216,EGT - Premier,EGT,$,2019-09-17 05:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 216,EGT - Premier,EGT,$,2019-10-08 19:00:00,1463,457.25000,143.25000,18.290000000,0.0400
Slot 297,AXXIS 23/23,IGT,$,2019-09-10 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 216,EGT - Premier,EGT,$,2019-10-15 01:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 316,Emotion NIO Cord,Atronic,C$,2019-04-04 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 216,EGT - Premier,EGT,$,2019-10-11 19:00:00,675,111.55000,22.45000,4.462000000,0.0400
Slot 316,Emotion NIO Cord,Atronic,C$,2019-09-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 216,EGT - Premier,EGT,$,2019-10-05 11:00:00,447,849.30000,53.41000,33.972000000,0.0400
Slot 297,AXXIS 23/23,IGT,$,2019-11-14 15:00:00,2,0.10000,0.10000,0.008000000,0.0800
Slot 297,AXXIS 23/23,IGT,$,2019-09-25 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 297,AXXIS 23/23,IGT,$,2019-11-10 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 297,AXXIS 23/23,IGT,$,2019-09-23 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 216,EGT - Premier,EGT,$,2019-10-27 17:00:00,303,167.05000,20.10000,6.682000000,0.0400
Slot 297,AXXIS 23/23,IGT,$,2019-10-08 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 297,AXXIS 23/23,IGT,$,2019-10-08 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 297,AXXIS 23/23,IGT,$,2019-10-05 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 163,I-Game 044,IGT,$,2019-10-24 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 316,Emotion NIO Cord,Atronic,C$,2019-08-23 18:00:00,71,5.96148,3.29784,0.476918400,0.0800
Slot 216,EGT - Premier,EGT,$,2019-10-18 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 163,I-Game 044,IGT,$,2019-09-13 19:00:00,366,1157.90000,139.60000,92.632000000,0.0800
Slot 163,I-Game 044,IGT,$,2019-08-23 18:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 297,AXXIS 23/23,IGT,$,2019-10-01 23:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 163,I-Game 044,IGT,$,2019-11-14 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 216,EGT - Premier,EGT,$,2019-11-14 15:00:00,259,209.50000,-22.99000,8.380000000,0.0400
Slot 297,AXXIS 23/23,IGT,$,2019-11-18 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 199,Crystal Slant US $,IGT,$,2019-10-08 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 265,CDS Reel Deal 10,CDS,C$,2019-09-10 07:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 284,CDS Reel Deal 10,CDS,C$,2019-10-21 08:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 367,MAV 500 NIO,Aristocrat,C$,2019-11-18 08:00:00,0,0.00000,0.00000,0.000000000,0.1211
Slot 197,Crystal Slant US $,IGT,$,2019-09-25 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 199,Crystal Slant US $,IGT,$,2019-10-08 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 267,CDS Reel Deal 10,CDS,C$,2019-09-20 01:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 367,MAV 500 NIO,Aristocrat,C$,2019-10-15 01:00:00,0,0.00000,0.00000,0.000000000,0.1211
Slot 284,CDS Reel Deal 10,CDS,C$,2019-10-31 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 199,Crystal Slant US $,IGT,$,2019-09-25 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 265,CDS Reel Deal 10,CDS,C$,2019-10-27 17:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 284,CDS Reel Deal 10,CDS,C$,2019-09-17 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 267,CDS Reel Deal 10,CDS,C$,2019-11-18 08:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 199,Crystal Slant US $,IGT,$,2019-10-21 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 265,CDS Reel Deal 10,CDS,C$,2019-10-18 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
