Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 138,Oxygen $,Atronic,$,2019-03-22 23:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 292,A560,Ainsworth,$,2019-01-21 12:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 138,Oxygen $,Atronic,$,2019-01-24 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 266,Roulette,ZUUM,C$,2019-03-13 21:00:00,25,54.15576,-11.44560,2.166230400,0.0400
Slot 317,Emotion NIO Cord,Atronic,C$,2019-01-21 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 266,Roulette,ZUUM,C$,2019-02-21 10:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 298,AXXIS 23/23,IGT,$,2019-02-24 17:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 298,AXXIS 23/23,IGT,$,2019-03-10 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 317,Emotion NIO Cord,Atronic,C$,2019-03-03 16:00:00,2,0.09030,0.09030,0.007224000,0.0800
Slot 298,AXXIS 23/23,IGT,$,2019-01-08 07:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 266,Roulette,ZUUM,C$,2019-01-21 12:00:00,21,49.93714,12.50722,1.997485600,0.0400
Slot 298,AXXIS 23/23,IGT,$,2019-01-24 20:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 181,Bluebird 2,Williams,$,2019-01-28 12:00:00,0,0.00000,0.00000,0.000000000,0.0806
Slot 266,Roulette,ZUUM,C$,2019-02-21 11:00:00,3,23.33100,-3.03000,0.933240000,0.0400
Slot 200,Crystal Slant US $,IGT,$,2019-01-28 12:00:00,0,0.00000,0.00000,0.000000000,0.0755
Slot 200,Crystal Slant US $,IGT,$,2019-01-08 07:00:00,110,52.35000,28.22000,3.952425000,0.0755
Slot 298,AXXIS 23/23,IGT,$,2019-03-03 16:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 266,Roulette,ZUUM,C$,2019-03-22 23:00:00,35,138.16044,-24.51768,5.526417600,0.0400
Slot 200,Crystal Slant US $,IGT,$,2019-03-22 23:00:00,0,0.00000,0.00000,0.000000000,0.0755
Slot 317,Emotion NIO Cord,Atronic,C$,2019-01-24 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 215,EGT - Premier,EGT,$,2019-01-04 22:00:00,1118,4981.20000,-635.90000,288.411480000,0.0579
Slot 347,Oxygen Slant NIO C$,Atronic,C$,2019-03-17 08:00:00,0,0.00000,0.00000,0.000000000,0.1161
Slot 298,AXXIS 23/23,IGT,$,2019-03-06 18:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 317,Emotion NIO Cord,Atronic,C$,2019-02-14 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 215,EGT - Premier,EGT,$,2019-01-21 12:00:00,0,0.00000,0.00000,0.000000000,0.0579
Slot 200,Crystal Slant US $,IGT,$,2019-03-06 18:00:00,101,38.80000,10.09000,2.929400000,0.0755
Slot 215,EGT - Premier,EGT,$,2019-01-08 08:00:00,0,0.00000,0.00000,0.000000000,0.0579
Slot 200,Crystal Slant US $,IGT,$,2019-02-21 11:00:00,0,0.00000,0.00000,0.000000000,0.0755
Slot 215,EGT - Premier,EGT,$,2019-01-11 14:00:00,14,11.50000,4.50000,0.665850000,0.0579
Slot 298,AXXIS 23/23,IGT,$,2019-03-13 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 181,Bluebird 2,Williams,$,2019-01-14 22:00:00,0,0.00000,0.00000,0.000000000,0.0806
Slot 266,Roulette,ZUUM,C$,2019-02-04 03:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 200,Crystal Slant US $,IGT,$,2019-01-18 11:00:00,0,0.00000,0.00000,0.000000000,0.0755
Slot 215,EGT - Premier,EGT,$,2019-03-13 22:00:00,1475,7925.60000,489.60000,458.892240000,0.0579
Slot 215,EGT - Premier,EGT,$,2019-03-10 16:00:00,930,1469.50000,-260.75000,85.084050000,0.0579
Slot 200,Crystal Slant US $,IGT,$,2019-02-04 03:00:00,0,0.00000,0.00000,0.000000000,0.0755
Slot 181,Bluebird 2,Williams,$,2019-02-04 03:00:00,0,0.00000,0.00000,0.000000000,0.0806
Slot 317,Emotion NIO Cord,Atronic,C$,2019-02-18 00:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 215,EGT - Premier,EGT,$,2019-01-24 21:00:00,798,140.20000,31.00000,8.117580000,0.0579
Slot 298,AXXIS 23/23,IGT,$,2019-02-14 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 317,Emotion NIO Cord,Atronic,C$,2019-01-31 18:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 266,Roulette,ZUUM,C$,2019-01-04 22:00:00,27,75.99130,2.84394,3.039652000,0.0400
Slot 317,Emotion NIO Cord,Atronic,C$,2019-02-04 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 298,AXXIS 23/23,IGT,$,2019-01-31 18:00:00,16,3.88000,-6.07000,0.310400000,0.0800
Slot 288,Scorpion Nio,Novomatic,C$,2019-01-24 21:00:00,253,55.08000,26.57610,3.695868000,0.0671
Slot 252,Roulette,ZUUM,C$,2019-03-06 18:00:00,15,50.42088,-29.27664,2.016835200,0.0400
Slot 159,I-Game 044,IGT,$,2019-03-06 18:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 109,CDS Reel Deal 10,CDS,C$,2019-02-14 11:00:00,34,2.93910,1.81800,0.176346000,0.0600
Slot 252,Roulette,ZUUM,C$,2019-02-14 11:00:00,29,56.63070,-7.99920,2.265228000,0.0400
Slot 252,Roulette,ZUUM,C$,2019-01-04 22:00:00,31,86.75546,1.43726,3.470218400,0.0400
Slot 288,Scorpion Nio,Novomatic,C$,2019-01-08 08:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 213,GK50 AVP Upright,IGT,C$,2019-03-06 18:00:00,69,103.91400,15.06000,4.156560000,0.0400
