Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 106,CDS Reel Deal 10,CDS,C$,2019-01-18 17:00:00,476,33.24046,1.86538,1.994427600,0.0600
Slot 241,GK10 Slant,IGT,C$,2019-01-18 17:00:00,426,20.25720,2.57040,0.810288000,0.0400
Slot 192,Oxygen Slant,Atronic,$,2019-01-25 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 323,Novastar II Nio c$,Novomatic,C$,2019-01-15 04:00:00,396,12.07170,2.70810,0.802768050,0.0665
Slot 323,Novastar II Nio c$,Novomatic,C$,2019-01-18 17:00:00,518,311.10408,110.75670,20.688421320,0.0665
Slot 106,CDS Reel Deal 10,CDS,C$,2019-02-07 19:00:00,513,24.08850,1.36350,1.445310000,0.0600
Slot 274,GK20 Slant,IGT,C$,2019-02-25 00:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 241,GK10 Slant,IGT,C$,2019-02-25 00:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 124,Oxygen $,Atronic,$,2019-01-31 23:00:00,0,0.00000,0.00000,0.000000000,0.0673
Slot 155,EGT - Premier,EGT,$,2019-02-11 07:00:00,0,0.00000,0.00000,0.000000000,0.0599
Slot 291,Scorpion Nio,Novomatic,C$,2019-01-21 17:00:00,730,201.83760,-91.84284,13.543302960,0.0671
Slot 192,Oxygen Slant,Atronic,$,2019-02-14 17:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 241,GK10 Slant,IGT,C$,2019-03-14 03:00:00,184,5.54208,3.01200,0.221683200,0.0400
Slot 323,Novastar II Nio c$,Novomatic,C$,2019-02-11 07:00:00,0,0.00000,0.00000,0.000000000,0.0665
Slot 342,Oxygen $,Atronic,$,2019-03-21 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 324,Gaminator FV601-CF2,Novomatic,$,2019-02-11 07:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 192,Oxygen Slant,Atronic,$,2019-02-21 17:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 291,Scorpion Nio,Novomatic,C$,2019-02-25 00:00:00,23,3.90870,2.30886,0.262273770,0.0671
Slot 324,Gaminator FV601-CF2,Novomatic,$,2019-02-14 17:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 155,EGT - Premier,EGT,$,2019-01-11 20:00:00,0,0.00000,0.00000,0.000000000,0.0599
Slot 288,Scorpion Nio,Novomatic,C$,2019-02-28 10:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 252,Roulette,ZUUM,C$,2019-02-28 10:00:00,12,1647.98670,-108.20130,65.919468000,0.0400
Slot 288,Scorpion Nio,Novomatic,C$,2019-03-10 21:00:00,41,3.85280,-1.38460,0.258522880,0.0671
Slot 159,I-Game 044,IGT,$,2019-01-15 03:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 213,GK50 AVP Upright,IGT,C$,2019-01-05 04:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 252,Roulette,ZUUM,C$,2019-01-15 03:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 288,Scorpion Nio,Novomatic,C$,2019-01-21 17:00:00,723,89.50500,31.27320,6.005785500,0.0671
Slot 109,CDS Reel Deal 10,CDS,C$,2019-03-10 21:00:00,626,91.62504,15.21060,5.497502400,0.0600
