Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 298,AXXIS 23/23,IGT,$,2019-06-08 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 347,Oxygen Slant NIO C$,Atronic,C$,2019-06-18 07:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 126,Oxygen $,Atronic,$,2019-05-25 23:00:00,58,143.50000,-100.50000,11.480000000,0.0800
Slot 119,A560 Multi,Ainsworth,$,2019-06-28 07:00:00,0,0.00000,0.00000,0.000000000,0.0967
Slot 117,CDS Reel Deal 10,CDS,C$,2019-06-11 13:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 162,I-Game 044,IGT,$,2019-05-03 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 117,CDS Reel Deal 10,CDS,C$,2019-05-25 23:00:00,27,8.18100,4.54500,0.490860000,0.0600
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-06-01 15:00:00,436,34.31475,18.78600,2.528997075,0.0737
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-04-29 18:00:00,426,52.05494,4.46985,3.836449078,0.0737
Slot 126,Oxygen $,Atronic,$,2019-04-29 18:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 119,A560 Multi,Ainsworth,$,2019-05-12 17:00:00,418,416.30000,-151.76000,20.815000000,0.0500
Slot 162,I-Game 044,IGT,$,2019-06-01 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 162,I-Game 044,IGT,$,2019-06-15 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 119,A560 Multi,Ainsworth,$,2019-06-08 08:00:00,0,0.00000,0.00000,0.000000000,0.0967
Slot 126,Oxygen $,Atronic,$,2019-03-30 14:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-05-06 04:00:00,0,0.00000,0.00000,0.000000000,0.0737
Slot 319,I-Game 044,IGT,$,2019-06-21 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 117,CDS Reel Deal 10,CDS,C$,2019-06-21 15:00:00,63,7.51440,3.21180,0.450864000,0.0600
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-07-04 00:00:00,427,14.60100,7.23630,1.560846900,0.1069
Slot 117,CDS Reel Deal 10,CDS,C$,2019-06-28 07:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 162,I-Game 044,IGT,$,2019-06-04 23:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-06-11 14:00:00,846,92.25450,-23.27790,9.862006050,0.1069
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-06-24 23:00:00,989,59.99400,-0.30300,4.421557800,0.0737
Slot 162,I-Game 044,IGT,$,2019-05-09 14:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-07-04 00:00:00,595,36.15544,11.41560,2.628500488,0.0727
Slot 119,A560 Multi,Ainsworth,$,2019-07-04 00:00:00,0,0.00000,0.00000,0.000000000,0.0967
Slot 162,I-Game 044,IGT,$,2019-07-04 00:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 126,Oxygen $,Atronic,$,2019-05-06 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 162,I-Game 044,IGT,$,2019-05-06 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 319,I-Game 044,IGT,$,2019-06-24 23:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 126,Oxygen $,Atronic,$,2019-06-24 23:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 319,I-Game 044,IGT,$,2019-06-15 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-05-12 17:00:00,729,1122.50895,235.00680,82.728909615,0.0737
Slot 126,Oxygen $,Atronic,$,2019-06-21 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 162,I-Game 044,IGT,$,2019-03-27 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-05-19 17:00:00,795,508.26735,-292.22229,37.459303695,0.0737
Slot 117,CDS Reel Deal 10,CDS,C$,2019-06-01 15:00:00,38,2.24220,1.09080,0.134532000,0.0600
Slot 319,I-Game 044,IGT,$,2019-06-01 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 162,I-Game 044,IGT,$,2019-06-21 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 119,A560 Multi,Ainsworth,$,2019-05-16 08:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 117,CDS Reel Deal 10,CDS,C$,2019-06-04 23:00:00,1,0.27270,0.27270,0.016362000,0.0600
Slot 319,I-Game 044,IGT,$,2019-06-05 00:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 319,I-Game 044,IGT,$,2019-05-25 23:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 156,I-Game 044,IGT,$,2019-06-01 15:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 156,I-Game 044,IGT,$,2019-05-29 11:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 341,Williams Blue-Bird 1.5,Williams,C$,2019-06-11 13:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 255,Roulette,ZUUM,C$,2019-03-30 14:00:00,13,45.21012,11.05404,2.486556600,0.0550
Slot 142,MAV500,Aristocrat,$,2019-06-28 07:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 142,MAV500,Aristocrat,$,2019-05-25 23:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 156,I-Game 044,IGT,$,2019-04-26 11:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 255,Roulette,ZUUM,C$,2019-06-04 23:00:00,0,0.00000,0.00000,0.000000000,0.0550
Slot 156,I-Game 044,IGT,$,2019-03-27 12:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 142,MAV500,Aristocrat,$,2019-03-30 14:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 142,MAV500,Aristocrat,$,2019-06-11 13:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 142,MAV500,Aristocrat,$,2019-05-06 04:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 255,Roulette,ZUUM,C$,2019-05-25 23:00:00,26,13.39260,0.30300,0.736593000,0.0550
Slot 156,I-Game 044,IGT,$,2019-06-24 23:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 142,MAV500,Aristocrat,$,2019-06-01 15:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 156,I-Game 044,IGT,$,2019-05-25 23:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 156,I-Game 044,IGT,$,2019-06-15 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 255,Roulette,ZUUM,C$,2019-06-21 15:00:00,40,110.32230,2.33310,6.067726500,0.0550
Slot 341,Williams Blue-Bird 1.5,Williams,C$,2019-05-22 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 142,MAV500,Aristocrat,$,2019-05-16 08:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 341,Williams Blue-Bird 1.5,Williams,C$,2019-06-21 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 341,Williams Blue-Bird 1.5,Williams,C$,2019-05-06 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 142,MAV500,Aristocrat,$,2019-06-15 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
