Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 118,CDS Reel Deal 10,CDS,C$,2019-10-05 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 104,CDS Reel Deal 10,CDS,C$,2019-09-13 14:00:00,1,0.60060,0.30030,0.036036000,0.0600
Slot 186,CDS Reel Deal 10,CDS,C$,2019-10-24 09:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 104,CDS Reel Deal 10,CDS,C$,2019-08-27 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 268,CDS Reel Deal 10,CDS,C$,2019-08-09 14:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 186,CDS Reel Deal 10,CDS,C$,2019-09-13 14:00:00,51,15.01500,3.00300,0.900900000,0.0600
Slot 104,CDS Reel Deal 10,CDS,C$,2019-10-01 19:00:00,51,15.61560,7.50750,0.936936000,0.0600
Slot 118,CDS Reel Deal 10,CDS,C$,2019-09-13 14:00:00,238,71.44137,11.38137,4.286482200,0.0600
Slot 104,CDS Reel Deal 10,CDS,C$,2019-09-28 08:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 211,GK50 AVP Upright,IGT,C$,2019-09-03 04:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 211,GK50 AVP Upright,IGT,C$,2019-08-09 14:00:00,68,102.71400,-6.04200,4.108560000,0.0400
Slot 186,CDS Reel Deal 10,CDS,C$,2019-10-08 13:00:00,289,52.84410,13.47300,3.170646000,0.0600
Slot 104,CDS Reel Deal 10,CDS,C$,2019-08-09 14:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 268,CDS Reel Deal 10,CDS,C$,2019-09-16 23:00:00,32,2.94294,1.26126,0.176576400,0.0600
Slot 186,CDS Reel Deal 10,CDS,C$,2019-09-03 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 211,GK50 AVP Upright,IGT,C$,2019-10-08 13:00:00,0,0.00000,0.00000,0.000000000,0.0400
