Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 300,AXXIS 23/23,IGT,$,2019-07-12 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 166,Admiral - Ult 10,Novomatic,$,2019-08-15 19:00:00,695,70.20000,-12.00000,3.748680000,0.0534
Slot 115,CDS Reel Deal 10,CDS,C$,2019-08-22 20:00:00,560,169.17600,25.98060,10.150560000,0.0600
Slot 147,MAV500,Aristocrat,$,2019-08-08 19:00:00,458,581.50000,68.30000,46.520000000,0.0800
Slot 166,Admiral - Ult 10,Novomatic,$,2019-07-19 09:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 166,Admiral - Ult 10,Novomatic,$,2019-09-02 11:00:00,0,0.00000,0.00000,0.000000000,0.0534
Slot 264,CDS Reel Deal 10,CDS,C$,2019-04-03 06:00:00,0,0.00000,0.00000,0.000000000,0.0310
Slot 113,CDS Reel Deal 10,CDS,C$,2019-07-19 09:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 119,A560 Multi,Ainsworth,$,2019-08-30 01:00:00,0,0.00000,0.00000,0.000000000,0.0967
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-08-30 01:00:00,1207,52.15540,23.64660,3.791697580,0.0727
Slot 117,CDS Reel Deal 10,CDS,C$,2019-08-19 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 319,I-Game 044,IGT,$,2019-09-06 00:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 355,Crystal Slant Nio c$,IGT,C$,2019-09-06 00:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 117,CDS Reel Deal 10,CDS,C$,2019-09-06 00:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 319,I-Game 044,IGT,$,2019-08-26 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 319,I-Game 044,IGT,$,2019-07-22 20:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 117,CDS Reel Deal 10,CDS,C$,2019-08-26 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 117,CDS Reel Deal 10,CDS,C$,2019-09-18 23:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-07-26 13:00:00,0,0.00000,0.00000,0.000000000,0.1069
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-09-12 20:00:00,694,47.46000,8.65500,3.450342000,0.0727
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-09-02 11:00:00,293,22.41300,-1.89390,2.395949700,0.1069
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-08-08 19:00:00,1060,25.66800,1.00650,2.743909200,0.1069
Slot 119,A560 Multi,Ainsworth,$,2019-09-22 10:00:00,0,0.00000,0.00000,0.000000000,0.0967
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-07-26 13:00:00,0,0.00000,0.00000,0.000000000,0.0727
Slot 355,Crystal Slant Nio c$,IGT,C$,2019-09-16 07:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 126,Oxygen $,Atronic,$,2019-08-22 20:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-07-12 11:00:00,0,0.00000,0.00000,0.000000000,0.0727
Slot 117,CDS Reel Deal 10,CDS,C$,2019-07-22 20:00:00,34,3.26268,1.81260,0.195760800,0.0600
Slot 355,Crystal Slant Nio c$,IGT,C$,2019-08-15 19:00:00,623,167.88000,13.53300,13.430400000,0.0800
Slot 162,I-Game 044,IGT,$,2019-09-09 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-09-22 10:00:00,0,0.00000,0.00000,0.000000000,0.0727
Slot 117,CDS Reel Deal 10,CDS,C$,2019-08-05 19:00:00,613,60.84294,1.32924,3.650576400,0.0600
Slot 355,Crystal Slant Nio c$,IGT,C$,2019-09-12 20:00:00,67,47.40000,14.83200,3.792000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-07-19 09:00:00,78,4.63872,-7.13928,0.337234944,0.0727
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-08-02 07:00:00,0,0.00000,0.00000,0.000000000,0.0727
Slot 119,A560 Multi,Ainsworth,$,2019-09-02 11:00:00,0,0.00000,0.00000,0.000000000,0.0967
Slot 355,Crystal Slant Nio c$,IGT,C$,2019-07-22 20:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-08-22 20:00:00,995,11.94210,1.91550,1.276610490,0.1069
Slot 119,A560 Multi,Ainsworth,$,2019-08-22 20:00:00,0,0.00000,0.00000,0.000000000,0.0967
Slot 119,A560 Multi,Ainsworth,$,2019-07-19 09:00:00,0,0.00000,0.00000,0.000000000,0.0967
Slot 126,Oxygen $,Atronic,$,2019-07-19 09:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-08-08 19:00:00,838,67.39130,-2.71800,4.899347510,0.0727
Slot 319,I-Game 044,IGT,$,2019-04-03 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-08-22 20:00:00,1023,42.79642,18.92332,3.111299734,0.0727
Slot 162,I-Game 044,IGT,$,2019-07-16 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 319,I-Game 044,IGT,$,2019-07-16 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 162,I-Game 044,IGT,$,2019-08-30 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-09-02 11:00:00,612,35.65500,12.45000,2.592118500,0.0727
Slot 276,G-FORCE,Merkur,$,2019-08-26 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 271,GK20 Slant,IGT,C$,2019-08-19 11:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 303,AXXIS 23/23,IGT,$,2019-07-12 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
