Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 260,Roulette,ZUUM,C$,2019-03-14 22:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 285,Bluebird 2,Williams,$,2019-01-02 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 160,I-Game 044,IGT,$,2019-02-01 19:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 121,A560,Ainsworth,$,2019-01-01 11:00:00,0,0.00000,0.00000,0.000000000,0.0897
Slot 160,I-Game 044,IGT,$,2019-03-01 06:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 219,GK 100 AVP,IGT,C$,2019-03-14 22:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 330,Oxygen Slant NIO C$,Atronic,C$,2019-01-01 11:00:00,554,18.39447,-3.95684,1.471557600,0.0800
Slot 260,Roulette,ZUUM,C$,2019-01-01 11:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 330,Oxygen Slant NIO C$,Atronic,C$,2019-03-04 18:00:00,369,10.54920,-4.46040,0.843936000,0.0800
Slot 260,Roulette,ZUUM,C$,2019-02-19 01:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 151,Novostar II US$,Novomatic,$,2019-03-11 13:00:00,0,0.00000,0.00000,0.000000000,0.0515
Slot 160,I-Game 044,IGT,$,2019-02-08 15:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 151,Novostar II US$,Novomatic,$,2019-02-08 15:00:00,0,0.00000,0.00000,0.000000000,0.0515
Slot 330,Oxygen Slant NIO C$,Atronic,C$,2019-02-05 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 121,A560,Ainsworth,$,2019-02-15 12:00:00,0,0.00000,0.00000,0.000000000,0.0897
Slot 285,Bluebird 2,Williams,$,2019-01-19 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 219,GK 100 AVP,IGT,C$,2019-02-08 15:00:00,71,10.75650,6.06000,0.430260000,0.0400
Slot 121,A560,Ainsworth,$,2019-01-29 11:00:00,0,0.00000,0.00000,0.000000000,0.0897
Slot 121,A560,Ainsworth,$,2019-02-25 20:00:00,0,0.00000,0.00000,0.000000000,0.0897
Slot 330,Oxygen Slant NIO C$,Atronic,C$,2019-01-15 22:00:00,659,28.78753,-2.96205,2.303002400,0.0800
Slot 330,Oxygen Slant NIO C$,Atronic,C$,2019-03-08 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 121,A560,Ainsworth,$,2019-02-12 03:00:00,0,0.00000,0.00000,0.000000000,0.0897
Slot 276,G-FORCE,Merkur,$,2019-02-22 10:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 276,G-FORCE,Merkur,$,2019-01-26 01:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 146,Novostar II US$,Novomatic,$,2019-01-09 05:00:00,0,0.00000,0.00000,0.000000000,0.0536
Slot 303,AXXIS 23/23,IGT,$,2019-01-26 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 271,GK20 Slant,IGT,C$,2019-01-26 01:00:00,530,437.63038,92.50450,17.505215200,0.0400
Slot 101,Reel Deal 50,CDS,C$,2019-01-22 14:00:00,28,42.81480,15.29100,2.568888000,0.0600
Slot 271,GK20 Slant,IGT,C$,2019-01-09 05:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 244,Roulette,ZUUM,C$,2019-01-02 11:00:00,14,29.11216,-3.36380,1.164486400,0.0400
Slot 246,Roulette,ZUUM,C$,2019-03-08 05:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 271,GK20 Slant,IGT,C$,2019-03-08 05:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 146,Novostar II US$,Novomatic,$,2019-02-01 19:00:00,0,0.00000,0.00000,0.000000000,0.0536
Slot 101,Reel Deal 50,CDS,C$,2019-01-15 21:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 103,CDS Reel Deal 10,CDS,C$,2019-01-15 22:00:00,29,5.35150,0.15290,0.321090000,0.0600
Slot 146,Novostar II US$,Novomatic,$,2019-03-11 13:00:00,0,0.00000,0.00000,0.000000000,0.0536
Slot 146,Novostar II US$,Novomatic,$,2019-01-29 11:00:00,0,0.00000,0.00000,0.000000000,0.0536
Slot 246,Roulette,ZUUM,C$,2019-03-04 17:00:00,7,8.25288,2.83128,0.330115200,0.0400
Slot 244,Roulette,ZUUM,C$,2019-02-01 19:00:00,10,29.33040,0.42420,1.173216000,0.0400
Slot 244,Roulette,ZUUM,C$,2019-03-04 17:00:00,1,2.56020,2.56020,0.102408000,0.0400
Slot 103,CDS Reel Deal 10,CDS,C$,2019-03-04 18:00:00,351,31.65612,4.72884,1.899367200,0.0600
Slot 146,Novostar II US$,Novomatic,$,2019-03-08 05:00:00,0,0.00000,0.00000,0.000000000,0.0536
Slot 244,Roulette,ZUUM,C$,2019-02-08 15:00:00,6,4.06020,2.69670,0.162408000,0.0400
Slot 244,Roulette,ZUUM,C$,2019-03-08 05:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 244,Roulette,ZUUM,C$,2019-03-18 05:00:00,1,0.15060,0.15060,0.006024000,0.0400
Slot 246,Roulette,ZUUM,C$,2019-01-05 21:00:00,25,109.38466,-37.82746,4.375386400,0.0400
Slot 101,Reel Deal 50,CDS,C$,2019-03-08 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 146,Novostar II US$,Novomatic,$,2019-03-01 06:00:00,0,0.00000,0.00000,0.000000000,0.0536
Slot 276,G-FORCE,Merkur,$,2019-03-08 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 246,Roulette,ZUUM,C$,2019-02-12 03:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 303,AXXIS 23/23,IGT,$,2019-02-25 20:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 276,G-FORCE,Merkur,$,2019-01-09 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 276,G-FORCE,Merkur,$,2019-02-05 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 246,Roulette,ZUUM,C$,2019-02-05 04:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 244,Roulette,ZUUM,C$,2019-03-04 18:00:00,3,2.01804,-1.05420,0.080721600,0.0400
Slot 103,CDS Reel Deal 10,CDS,C$,2019-01-01 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 303,AXXIS 23/23,IGT,$,2019-02-15 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 303,AXXIS 23/23,IGT,$,2019-02-12 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 271,GK20 Slant,IGT,C$,2019-01-22 14:00:00,31,2.01828,-2.38524,0.080731200,0.0400
Slot 271,GK20 Slant,IGT,C$,2019-02-15 12:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 103,CDS Reel Deal 10,CDS,C$,2019-02-22 11:00:00,182,55.14600,21.21000,3.308760000,0.0600
Slot 146,Novostar II US$,Novomatic,$,2019-01-26 01:00:00,0,0.00000,0.00000,0.000000000,0.0536
Slot 101,Reel Deal 50,CDS,C$,2019-02-19 01:00:00,740,1121.24800,-65.15360,67.274880000,0.0600
Slot 271,GK20 Slant,IGT,C$,2019-02-19 01:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 134,MAV500,Aristocrat,$,2019-01-26 01:00:00,603,1730.00000,319.35000,86.500000000,0.0500
Slot 270,GK20 Slant,IGT,C$,2019-03-11 13:00:00,498,374.99400,48.94500,32.624478000,0.0870
Slot 134,MAV500,Aristocrat,$,2019-03-08 05:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 188,CDS Reel Deal 10,CDS,C$,2019-02-15 12:00:00,413,124.83600,22.42200,7.490160000,0.0600
Slot 270,GK20 Slant,IGT,C$,2019-02-08 15:00:00,580,52.63110,-6.45390,4.578905700,0.0870
Slot 270,GK20 Slant,IGT,C$,2019-03-01 06:00:00,0,0.00000,0.00000,0.000000000,0.0870
Slot 188,CDS Reel Deal 10,CDS,C$,2019-01-05 21:00:00,554,169.41320,33.63800,10.164792000,0.0600
Slot 270,GK20 Slant,IGT,C$,2019-03-18 05:00:00,0,0.00000,0.00000,0.000000000,0.0870
Slot 188,CDS Reel Deal 10,CDS,C$,2019-02-19 01:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 270,GK20 Slant,IGT,C$,2019-02-05 04:00:00,0,0.00000,0.00000,0.000000000,0.0870
Slot 188,CDS Reel Deal 10,CDS,C$,2019-01-29 11:00:00,202,41.09952,9.47980,2.465971200,0.0600
Slot 270,GK20 Slant,IGT,C$,2019-01-26 01:00:00,0,0.00000,0.00000,0.000000000,0.0870
Slot 188,CDS Reel Deal 10,CDS,C$,2019-02-25 20:00:00,297,68.56890,-13.11990,4.114134000,0.0600
Slot 188,CDS Reel Deal 10,CDS,C$,2019-03-11 13:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 188,CDS Reel Deal 10,CDS,C$,2019-01-19 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 134,MAV500,Aristocrat,$,2019-02-08 15:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 134,MAV500,Aristocrat,$,2019-03-14 22:00:00,114,156.69000,100.50000,7.834500000,0.0500
Slot 134,MAV500,Aristocrat,$,2019-02-19 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 270,GK20 Slant,IGT,C$,2019-01-29 11:00:00,17,1.03972,0.00000,0.090455640,0.0870
Slot 270,GK20 Slant,IGT,C$,2019-03-14 22:00:00,343,14.99976,4.03608,1.304979120,0.0870
Slot 270,GK20 Slant,IGT,C$,2019-03-08 05:00:00,0,0.00000,0.00000,0.000000000,0.0870
Slot 188,CDS Reel Deal 10,CDS,C$,2019-01-15 22:00:00,476,145.83602,-11.65098,8.750161200,0.0600
Slot 134,MAV500,Aristocrat,$,2019-02-12 03:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 270,GK20 Slant,IGT,C$,2019-01-05 21:00:00,416,12.72128,1.22320,1.106751360,0.0870
Slot 270,GK20 Slant,IGT,C$,2019-03-04 18:00:00,176,5.33124,2.34936,0.463817880,0.0870
Slot 134,MAV500,Aristocrat,$,2019-01-12 13:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 270,GK20 Slant,IGT,C$,2019-02-12 03:00:00,0,0.00000,0.00000,0.000000000,0.0870
Slot 188,CDS Reel Deal 10,CDS,C$,2019-01-01 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 134,MAV500,Aristocrat,$,2019-01-15 22:00:00,2,0.07000,0.07000,0.003500000,0.0500
Slot 270,GK20 Slant,IGT,C$,2019-01-02 11:00:00,74,15.65696,8.25660,1.362155520,0.0870
Slot 270,GK20 Slant,IGT,C$,2019-01-09 05:00:00,0,0.00000,0.00000,0.000000000,0.0870
Slot 188,CDS Reel Deal 10,CDS,C$,2019-02-22 11:00:00,369,30.63330,3.03000,1.837998000,0.0600
Slot 134,MAV500,Aristocrat,$,2019-01-05 21:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 134,MAV500,Aristocrat,$,2019-03-11 13:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 188,CDS Reel Deal 10,CDS,C$,2019-02-05 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 188,CDS Reel Deal 10,CDS,C$,2019-01-22 15:00:00,302,9.75502,1.98770,0.585301200,0.0600
Slot 188,CDS Reel Deal 10,CDS,C$,2019-03-04 18:00:00,438,131.92560,3.61440,7.915536000,0.0600
Slot 270,GK20 Slant,IGT,C$,2019-01-12 13:00:00,0,0.00000,0.00000,0.000000000,0.0870
Slot 188,CDS Reel Deal 10,CDS,C$,2019-03-08 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 188,CDS Reel Deal 10,CDS,C$,2019-03-18 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 188,CDS Reel Deal 10,CDS,C$,2019-01-09 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 270,GK20 Slant,IGT,C$,2019-02-22 11:00:00,0,0.00000,0.00000,0.000000000,0.0870
Slot 302,AXXIS 23/23,IGT,$,2019-01-09 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 102,CDS Reel Deal 10,CDS,C$,2019-01-01 11:00:00,223,68.19340,3.36380,4.091604000,0.0600
Slot 295,AXXIS 23/23,IGT,$,2019-02-22 10:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 120,A560 Multi,Ainsworth,$,2019-01-01 11:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 102,CDS Reel Deal 10,CDS,C$,2019-02-22 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 295,AXXIS 23/23,IGT,$,2019-01-02 11:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 263,Roulette,ZUUM,C$,2019-02-05 04:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 102,CDS Reel Deal 10,CDS,C$,2019-01-19 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 327,Gaminator FV601-CF2,Novomatic,$,2019-02-08 15:00:00,0,0.00000,0.00000,0.000000000,0.0576
Slot 263,Roulette,ZUUM,C$,2019-03-11 13:00:00,1,1.44576,1.44576,0.057830400,0.0400
Slot 327,Gaminator FV601-CF2,Novomatic,$,2019-03-08 05:00:00,0,0.00000,0.00000,0.000000000,0.0576
Slot 295,AXXIS 23/23,IGT,$,2019-01-26 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 202,Oxygen Slant,Atronic,$,2019-01-05 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 302,AXXIS 23/23,IGT,$,2019-02-15 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 327,Gaminator FV601-CF2,Novomatic,$,2019-02-05 05:00:00,0,0.00000,0.00000,0.000000000,0.0576
Slot 295,AXXIS 23/23,IGT,$,2019-03-04 18:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 327,Gaminator FV601-CF2,Novomatic,$,2019-01-01 11:00:00,0,0.00000,0.00000,0.000000000,0.0576
Slot 184,EGT - Premier,EGT,$,2019-02-19 01:00:00,62,310.00000,230.00000,19.158000000,0.0618
Slot 320,Novastar II Nio c$,Novomatic,C$,2019-01-29 11:00:00,1635,52.72380,8.23140,3.880471680,0.0736
Slot 327,Gaminator FV601-CF2,Novomatic,$,2019-02-25 20:00:00,0,0.00000,0.00000,0.000000000,0.0576
Slot 327,Gaminator FV601-CF2,Novomatic,$,2019-01-22 14:00:00,0,0.00000,0.00000,0.000000000,0.0576
Slot 102,CDS Reel Deal 10,CDS,C$,2019-02-05 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 327,Gaminator FV601-CF2,Novomatic,$,2019-02-19 01:00:00,0,0.00000,0.00000,0.000000000,0.0576
Slot 320,Novastar II Nio c$,Novomatic,C$,2019-03-04 18:00:00,621,70.74704,25.92212,5.206982144,0.0736
Slot 184,EGT - Premier,EGT,$,2019-03-04 18:00:00,0,0.00000,0.00000,0.000000000,0.0618
Slot 127,Oxygen $,Atronic,$,2019-01-29 11:00:00,0,0.00000,0.00000,0.000000000,0.0615
Slot 120,A560 Multi,Ainsworth,$,2019-02-08 15:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 295,AXXIS 23/23,IGT,$,2019-02-25 20:00:00,254,36.83000,3.45000,2.946400000,0.0800
Slot 120,A560 Multi,Ainsworth,$,2019-01-29 11:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 302,AXXIS 23/23,IGT,$,2019-02-25 20:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 127,Oxygen $,Atronic,$,2019-02-25 20:00:00,179,54.70000,10.00000,3.364050000,0.0615
Slot 263,Roulette,ZUUM,C$,2019-02-25 20:00:00,1,0.90900,0.90900,0.036360000,0.0400
Slot 320,Novastar II Nio c$,Novomatic,C$,2019-03-08 06:00:00,0,0.00000,0.00000,0.000000000,0.0736
Slot 302,AXXIS 23/23,IGT,$,2019-01-15 22:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 102,CDS Reel Deal 10,CDS,C$,2019-03-08 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 263,Roulette,ZUUM,C$,2019-01-15 22:00:00,2,5.50440,5.50440,0.220176000,0.0400
Slot 102,CDS Reel Deal 10,CDS,C$,2019-03-18 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 320,Novastar II Nio c$,Novomatic,C$,2019-01-15 22:00:00,1204,219.18780,107.28360,16.132222080,0.0736
Slot 263,Roulette,ZUUM,C$,2019-02-01 19:00:00,34,188.07210,-6.09030,7.522884000,0.0400
Slot 263,Roulette,ZUUM,C$,2019-01-26 01:00:00,42,279.50120,74.30940,11.180048000,0.0400
Slot 327,Gaminator FV601-CF2,Novomatic,$,2019-03-11 13:00:00,0,0.00000,0.00000,0.000000000,0.0576
Slot 274,GK20 Slant,IGT,C$,2019-01-29 11:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 155,EGT - Premier,EGT,$,2019-01-15 22:00:00,0,0.00000,0.00000,0.000000000,0.0599
Slot 274,GK20 Slant,IGT,C$,2019-01-01 11:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 192,Oxygen Slant,Atronic,$,2019-02-05 04:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 192,Oxygen Slant,Atronic,$,2019-02-12 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 106,CDS Reel Deal 10,CDS,C$,2019-02-05 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 192,Oxygen Slant,Atronic,$,2019-03-14 22:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 274,GK20 Slant,IGT,C$,2019-02-22 11:00:00,114,68.47800,-15.75600,2.739120000,0.0400
