Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 199,Crystal Slant US $,IGT,$,2019-10-09 13:00:00,44,32.00000,23.00000,2.560000000,0.0800
Slot 367,MAV 500 NIO,Aristocrat,C$,2019-10-22 00:00:00,0,0.00000,0.00000,0.000000000,0.1211
Slot 267,CDS Reel Deal 10,CDS,C$,2019-10-25 09:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 199,Crystal Slant US $,IGT,$,2019-10-06 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 367,MAV 500 NIO,Aristocrat,C$,2019-10-31 21:00:00,0,0.00000,0.00000,0.000000000,0.1211
Slot 284,CDS Reel Deal 10,CDS,C$,2019-09-29 08:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 284,CDS Reel Deal 10,CDS,C$,2019-11-11 16:00:00,728,216.95040,37.20000,13.017024000,0.0600
Slot 131,MAV500,Aristocrat,$,2019-09-25 21:00:00,0,0.00000,0.00000,0.000000000,0.1225
Slot 267,CDS Reel Deal 10,CDS,C$,2019-11-19 02:00:00,270,13.42176,1.72608,0.805305600,0.0600
Slot 267,CDS Reel Deal 10,CDS,C$,2019-10-06 05:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 126,Oxygen $,Atronic,$,2019-10-06 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 119,A560 Multi,Ainsworth,$,2019-04-04 23:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 126,Oxygen $,Atronic,$,2019-11-04 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 319,I-Game 044,IGT,$,2019-09-20 16:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 126,Oxygen $,Atronic,$,2019-04-04 23:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-11-04 09:00:00,128,3.75778,2.70882,0.273190606,0.0727
Slot 162,I-Game 044,IGT,$,2019-10-25 09:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 319,I-Game 044,IGT,$,2019-11-11 16:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 319,I-Game 044,IGT,$,2019-10-31 20:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-11-30 08:00:00,0,0.00000,0.00000,0.000000000,0.0727
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-09-20 17:00:00,468,28.29000,0.99900,2.056683000,0.0727
Slot 119,A560 Multi,Ainsworth,$,2019-11-11 16:00:00,0,0.00000,0.00000,0.000000000,0.0967
Slot 319,I-Game 044,IGT,$,2019-10-02 16:00:00,281,246.84000,111.68000,19.747200000,0.0800
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-11-30 08:00:00,0,0.00000,0.00000,0.000000000,0.1069
Slot 162,I-Game 044,IGT,$,2019-09-20 17:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 162,I-Game 044,IGT,$,2019-10-31 20:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-09-20 17:00:00,788,10.80000,1.14240,1.154520000,0.1069
Slot 126,Oxygen $,Atronic,$,2019-10-31 20:00:00,804,804.00000,199.00000,64.320000000,0.0800
Slot 162,I-Game 044,IGT,$,2019-11-30 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 117,CDS Reel Deal 10,CDS,C$,2019-10-02 16:00:00,291,14.76042,2.33532,0.885625200,0.0600
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-12-04 01:00:00,800,39.01230,12.72030,4.170414870,0.1069
Slot 117,CDS Reel Deal 10,CDS,C$,2019-10-31 20:00:00,325,54.64050,8.08380,3.278430000,0.0600
Slot 355,Crystal Slant Nio c$,IGT,C$,2019-10-02 16:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-10-28 10:00:00,1467,89.28439,13.67327,6.490975153,0.0727
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-11-15 11:00:00,63,0.74400,-1.08090,0.079533600,0.1069
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-10-31 21:00:00,961,62.22190,-0.05980,4.523532130,0.0727
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-11-22 18:00:00,1114,165.59860,12.87360,12.039018220,0.0727
Slot 119,A560 Multi,Ainsworth,$,2019-11-26 14:00:00,169,346.35000,171.00000,33.492045000,0.0967
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-11-22 18:00:00,808,60.23700,14.59350,6.439335300,0.1069
Slot 162,I-Game 044,IGT,$,2019-10-18 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-10-31 21:00:00,890,103.82550,0.01800,11.098945950,0.1069
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-10-22 00:00:00,1229,87.43358,17.64997,6.356421266,0.0727
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-11-04 09:00:00,678,20.54790,7.15110,2.196570510,0.1069
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-09-29 08:00:00,16,1.20000,0.00000,0.087240000,0.0727
Slot 126,Oxygen $,Atronic,$,2019-10-22 00:00:00,43,211.00000,-3300.00000,16.880000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-11-26 14:00:00,724,10.80250,-2.56280,0.785341750,0.0727
Slot 119,A560 Multi,Ainsworth,$,2019-09-20 17:00:00,0,0.00000,0.00000,0.000000000,0.0967
Slot 126,Oxygen $,Atronic,$,2019-11-30 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-10-06 05:00:00,597,10.25070,2.14260,1.095799830,0.1069
Slot 319,I-Game 044,IGT,$,2019-10-28 10:00:00,0,0.00000,0.00000,0.000000000,0.0800
