Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 244,Roulette,ZUUM,C$,2019-01-17 08:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 101,Reel Deal 50,CDS,C$,2019-02-23 19:00:00,24,9.84880,6.06080,0.590928000,0.0600
Slot 303,AXXIS 23/23,IGT,$,2019-02-23 19:00:00,101,25.25000,-6.95000,2.020000000,0.0800
Slot 303,AXXIS 23/23,IGT,$,2019-02-17 00:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 244,Roulette,ZUUM,C$,2019-03-09 17:00:00,2,1.98792,0.90360,0.079516800,0.0400
Slot 246,Roulette,ZUUM,C$,2019-03-16 10:00:00,3,62.04720,-46.38480,2.481888000,0.0400
Slot 146,Novostar II US$,Novomatic,$,2019-02-10 01:00:00,431,227.50000,41.90000,12.194000000,0.0536
Slot 276,G-FORCE,Merkur,$,2019-02-10 01:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 276,G-FORCE,Merkur,$,2019-03-19 17:00:00,0,5.00000,5.00000,0.300000000,0.0600
Slot 303,AXXIS 23/23,IGT,$,2019-03-05 21:00:00,23,5.75000,5.25000,0.460000000,0.0800
Slot 101,Reel Deal 50,CDS,C$,2019-02-06 13:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 276,G-FORCE,Merkur,$,2019-02-20 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 246,Roulette,ZUUM,C$,2019-01-07 11:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 146,Novostar II US$,Novomatic,$,2019-03-12 23:00:00,1453,421.57000,-100.49000,22.596152000,0.0536
Slot 101,Reel Deal 50,CDS,C$,2019-01-23 22:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 146,Novostar II US$,Novomatic,$,2019-03-22 01:00:00,931,415.48000,43.93000,22.269728000,0.0536
Slot 103,CDS Reel Deal 10,CDS,C$,2019-01-17 09:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 271,GK20 Slant,IGT,C$,2019-03-16 10:00:00,245,7.37940,-0.54216,0.295176000,0.0400
Slot 146,Novostar II US$,Novomatic,$,2019-01-10 15:00:00,0,0.00000,0.00000,0.000000000,0.0536
Slot 246,Roulette,ZUUM,C$,2019-02-27 07:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 271,GK20 Slant,IGT,C$,2019-01-07 11:00:00,529,402.70802,39.57052,16.108320800,0.0400
Slot 276,G-FORCE,Merkur,$,2019-01-10 15:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 101,Reel Deal 50,CDS,C$,2019-01-20 16:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 101,Reel Deal 50,CDS,C$,2019-03-19 17:00:00,85,25.60200,3.01200,1.536120000,0.0600
Slot 146,Novostar II US$,Novomatic,$,2019-03-19 17:00:00,275,1885.20000,764.00000,101.046720000,0.0536
Slot 303,AXXIS 23/23,IGT,$,2019-03-16 10:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 244,Roulette,ZUUM,C$,2019-02-13 12:00:00,5,75.75000,75.75000,3.030000000,0.0400
Slot 246,Roulette,ZUUM,C$,2019-01-03 22:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 244,Roulette,ZUUM,C$,2019-01-10 15:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 244,Roulette,ZUUM,C$,2019-02-27 07:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 246,Roulette,ZUUM,C$,2019-03-05 21:00:00,9,7.89144,0.30120,0.315657600,0.0400
Slot 284,CDS Reel Deal 10,CDS,C$,2019-01-23 22:00:00,378,111.18888,23.24080,6.671332800,0.0600
Slot 199,Crystal Slant US $,IGT,$,2019-02-27 07:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 267,CDS Reel Deal 10,CDS,C$,2019-01-13 23:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 284,CDS Reel Deal 10,CDS,C$,2019-02-23 19:00:00,565,26.20950,7.36290,1.572570000,0.0600
Slot 265,CDS Reel Deal 10,CDS,C$,2019-02-20 12:00:00,96,8.51430,3.03000,0.510858000,0.0600
Slot 267,CDS Reel Deal 10,CDS,C$,2019-03-09 17:00:00,6,1.50600,0.90360,0.090360000,0.0600
Slot 131,MAV500,Aristocrat,$,2019-01-03 22:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 284,CDS Reel Deal 10,CDS,C$,2019-01-30 20:00:00,379,115.59240,9.47980,6.935544000,0.0600
Slot 284,CDS Reel Deal 10,CDS,C$,2019-03-02 17:00:00,19,5.75292,3.34332,0.345175200,0.0600
Slot 199,Crystal Slant US $,IGT,$,2019-03-22 01:00:00,3,7.50000,7.50000,0.600000000,0.0800
Slot 284,CDS Reel Deal 10,CDS,C$,2019-02-17 00:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 267,CDS Reel Deal 10,CDS,C$,2019-03-02 17:00:00,308,24.15624,6.38544,1.449374400,0.0600
Slot 131,MAV500,Aristocrat,$,2019-03-09 17:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 284,CDS Reel Deal 10,CDS,C$,2019-01-13 23:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 197,Crystal Slant US $,IGT,$,2019-02-13 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 131,MAV500,Aristocrat,$,2019-02-10 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 284,CDS Reel Deal 10,CDS,C$,2019-01-07 11:00:00,19,1.16204,0.61160,0.069722400,0.0600
Slot 199,Crystal Slant US $,IGT,$,2019-01-30 20:00:00,623,2622.20000,341.50000,209.776000000,0.0800
Slot 199,Crystal Slant US $,IGT,$,2019-03-05 22:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 131,MAV500,Aristocrat,$,2019-03-16 10:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 284,CDS Reel Deal 10,CDS,C$,2019-02-10 01:00:00,39,5.75700,-0.75750,0.345420000,0.0600
Slot 284,CDS Reel Deal 10,CDS,C$,2019-01-20 16:00:00,235,72.13822,11.58982,4.328293200,0.0600
Slot 199,Crystal Slant US $,IGT,$,2019-02-10 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 267,CDS Reel Deal 10,CDS,C$,2019-02-10 01:00:00,29,8.78700,3.03000,0.527220000,0.0600
Slot 131,MAV500,Aristocrat,$,2019-01-13 23:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 199,Crystal Slant US $,IGT,$,2019-01-10 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 131,MAV500,Aristocrat,$,2019-01-17 09:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 197,Crystal Slant US $,IGT,$,2019-01-13 23:00:00,25,72.75000,39.75000,5.820000000,0.0800
Slot 133,MAV500,Aristocrat,$,2019-01-10 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 197,Crystal Slant US $,IGT,$,2019-02-10 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 131,MAV500,Aristocrat,$,2019-03-05 22:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 265,CDS Reel Deal 10,CDS,C$,2019-02-06 14:00:00,161,49.08600,-2.12100,2.945160000,0.0600
Slot 197,Crystal Slant US $,IGT,$,2019-01-17 09:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 197,Crystal Slant US $,IGT,$,2019-01-30 20:00:00,75,281.25000,98.25000,22.500000000,0.0800
Slot 197,Crystal Slant US $,IGT,$,2019-02-23 19:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 265,CDS Reel Deal 10,CDS,C$,2019-02-23 20:00:00,529,33.29970,-0.18180,1.997982000,0.0600
Slot 199,Crystal Slant US $,IGT,$,2019-02-13 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 267,CDS Reel Deal 10,CDS,C$,2019-03-05 22:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 197,Crystal Slant US $,IGT,$,2019-03-19 17:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 131,MAV500,Aristocrat,$,2019-02-06 14:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 131,MAV500,Aristocrat,$,2019-02-03 06:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 137,G-FORCE,Merkur,$,2019-02-27 07:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 301,AXXIS 23/23,IGT,$,2019-03-12 23:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 301,AXXIS 23/23,IGT,$,2019-01-17 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 137,G-FORCE,Merkur,$,2019-01-27 12:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 301,AXXIS 23/23,IGT,$,2019-01-27 12:00:00,257,33.30000,-38.27000,2.664000000,0.0800
Slot 346,Oxygen Slant NIO C$,Atronic,C$,2019-03-22 01:00:00,0,0.00000,0.00000,0.000000000,0.1227
Slot 301,AXXIS 23/23,IGT,$,2019-01-10 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 210,GK 100 AVP,IGT,C$,2019-02-27 07:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 212,GK50 AVP Upright,IGT,C$,2019-01-20 16:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 210,GK 100 AVP,IGT,C$,2019-01-23 22:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 210,GK 100 AVP,IGT,C$,2019-02-10 01:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 301,AXXIS 23/23,IGT,$,2019-02-27 07:00:00,328,84.00000,30.00000,6.720000000,0.0800
Slot 210,GK 100 AVP,IGT,C$,2019-03-09 17:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 301,AXXIS 23/23,IGT,$,2019-01-30 20:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 212,GK50 AVP Upright,IGT,C$,2019-03-05 21:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 301,AXXIS 23/23,IGT,$,2019-03-19 17:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 137,G-FORCE,Merkur,$,2019-02-20 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 210,GK 100 AVP,IGT,C$,2019-02-03 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 137,G-FORCE,Merkur,$,2019-03-09 17:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 301,AXXIS 23/23,IGT,$,2019-02-06 13:00:00,19,7.60000,4.80000,0.608000000,0.0800
Slot 212,GK50 AVP Upright,IGT,C$,2019-01-10 15:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 210,GK 100 AVP,IGT,C$,2019-02-13 12:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 210,GK 100 AVP,IGT,C$,2019-02-17 00:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 210,GK 100 AVP,IGT,C$,2019-02-20 11:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 301,AXXIS 23/23,IGT,$,2019-03-05 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 210,GK 100 AVP,IGT,C$,2019-01-27 12:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 210,GK 100 AVP,IGT,C$,2019-01-30 20:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 212,GK50 AVP Upright,IGT,C$,2019-01-27 12:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 137,G-FORCE,Merkur,$,2019-02-03 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 301,AXXIS 23/23,IGT,$,2019-01-23 22:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 137,G-FORCE,Merkur,$,2019-03-05 22:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 301,AXXIS 23/23,IGT,$,2019-02-13 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 301,AXXIS 23/23,IGT,$,2019-03-22 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 210,GK 100 AVP,IGT,C$,2019-01-17 09:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 301,AXXIS 23/23,IGT,$,2019-02-17 00:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 137,G-FORCE,Merkur,$,2019-02-10 01:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 212,GK50 AVP Upright,IGT,C$,2019-01-17 09:00:00,63,48.16350,3.05800,1.926540000,0.0400
Slot 212,GK50 AVP Upright,IGT,C$,2019-02-10 01:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 137,G-FORCE,Merkur,$,2019-01-17 09:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 210,GK 100 AVP,IGT,C$,2019-01-13 23:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 137,G-FORCE,Merkur,$,2019-01-13 23:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 301,AXXIS 23/23,IGT,$,2019-02-10 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 212,GK50 AVP Upright,IGT,C$,2019-03-16 10:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 159,I-Game 044,IGT,$,2019-02-06 13:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 109,CDS Reel Deal 10,CDS,C$,2019-01-23 22:00:00,242,39.41762,7.95080,2.365057200,0.0600
Slot 252,Roulette,ZUUM,C$,2019-01-30 20:00:00,30,48.71394,5.56556,1.948557600,0.0400
Slot 109,CDS Reel Deal 10,CDS,C$,2019-03-19 17:00:00,168,50.30040,11.14440,3.018024000,0.0600
Slot 288,Scorpion Nio,Novomatic,C$,2019-01-07 11:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 252,Roulette,ZUUM,C$,2019-03-22 01:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 288,Scorpion Nio,Novomatic,C$,2019-01-27 12:00:00,131,60.12900,36.72000,4.034655900,0.0671
Slot 213,GK50 AVP Upright,IGT,C$,2019-01-27 12:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 213,GK50 AVP Upright,IGT,C$,2019-03-16 10:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 213,GK50 AVP Upright,IGT,C$,2019-01-30 20:00:00,282,209.77880,151.06520,8.391152000,0.0400
Slot 252,Roulette,ZUUM,C$,2019-02-06 13:00:00,4,23.93700,23.93700,0.957480000,0.0400
Slot 213,GK50 AVP Upright,IGT,C$,2019-03-05 21:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 252,Roulette,ZUUM,C$,2019-03-09 17:00:00,6,20.12016,9.27696,0.804806400,0.0400
Slot 159,I-Game 044,IGT,$,2019-03-22 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 213,GK50 AVP Upright,IGT,C$,2019-01-23 22:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 109,CDS Reel Deal 10,CDS,C$,2019-01-27 12:00:00,714,43.63766,2.11002,2.618259600,0.0600
Slot 109,CDS Reel Deal 10,CDS,C$,2019-01-30 20:00:00,255,73.11678,8.86820,4.387006800,0.0600
Slot 159,I-Game 044,IGT,$,2019-01-27 12:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 109,CDS Reel Deal 10,CDS,C$,2019-02-06 13:00:00,46,13.33200,4.84800,0.799920000,0.0600
Slot 109,CDS Reel Deal 10,CDS,C$,2019-02-27 07:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 252,Roulette,ZUUM,C$,2019-02-23 19:00:00,47,199.85880,-21.02820,7.994352000,0.0400
Slot 288,Scorpion Nio,Novomatic,C$,2019-03-05 22:00:00,26,14.62860,8.18720,0.981579060,0.0671
Slot 213,GK50 AVP Upright,IGT,C$,2019-03-12 23:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 288,Scorpion Nio,Novomatic,C$,2019-01-13 23:00:00,897,125.27640,-18.42120,8.406046440,0.0671
Slot 252,Roulette,ZUUM,C$,2019-01-07 11:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 109,CDS Reel Deal 10,CDS,C$,2019-02-13 12:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 252,Roulette,ZUUM,C$,2019-02-13 12:00:00,19,171.49800,-150.28800,6.859920000,0.0400
Slot 109,CDS Reel Deal 10,CDS,C$,2019-03-09 17:00:00,10,0.54216,0.36144,0.032529600,0.0600
Slot 109,CDS Reel Deal 10,CDS,C$,2019-02-17 00:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 252,Roulette,ZUUM,C$,2019-02-17 00:00:00,37,296.03100,-8.57490,11.841240000,0.0400
Slot 159,I-Game 044,IGT,$,2019-01-10 15:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 213,GK50 AVP Upright,IGT,C$,2019-01-20 16:00:00,0,0.00000,0.00000,0.000000000,0.0400
