Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 104,CDS Reel Deal 10,CDS,C$,2019-12-19 04:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 118,CDS Reel Deal 10,CDS,C$,2019-12-22 21:00:00,75,10.82955,2.67030,0.649773000,0.0600
Slot 268,CDS Reel Deal 10,CDS,C$,2019-04-07 09:00:00,45,2.71080,1.20480,0.162648000,0.0600
Slot 268,CDS Reel Deal 10,CDS,C$,2019-11-29 09:00:00,105,9.76128,1.48800,0.585676800,0.0600
Slot 143,MAV500,Aristocrat,$,2019-04-07 09:00:00,0,0.00000,0.00000,0.000000000,0.0538
Slot 118,CDS Reel Deal 10,CDS,C$,2019-12-02 21:00:00,157,31.18317,6.23070,1.870990200,0.0600
Slot 211,GK50 AVP Upright,IGT,C$,2019-11-14 08:00:00,0,0.00000,0.00000,0.000000000,0.0566
Slot 268,CDS Reel Deal 10,CDS,C$,2019-12-13 01:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 118,CDS Reel Deal 10,CDS,C$,2019-12-06 15:00:00,0,0.02967,0.02967,0.001780200,0.0600
Slot 268,CDS Reel Deal 10,CDS,C$,2019-12-02 21:00:00,540,159.92130,27.59310,9.595278000,0.0600
Slot 211,GK50 AVP Upright,IGT,C$,2019-12-26 14:00:00,0,0.00000,0.00000,0.000000000,0.0566
Slot 118,CDS Reel Deal 10,CDS,C$,2019-12-13 01:00:00,164,48.36210,5.34060,2.901726000,0.0600
Slot 211,GK50 AVP Upright,IGT,C$,2019-12-30 07:00:00,0,0.00000,0.00000,0.000000000,0.0566
Slot 211,GK50 AVP Upright,IGT,C$,2019-11-14 09:00:00,0,0.00000,0.00000,0.000000000,0.0566
Slot 186,CDS Reel Deal 10,CDS,C$,2019-12-26 14:00:00,115,28.15683,9.61308,1.689409800,0.0600
Slot 186,CDS Reel Deal 10,CDS,C$,2019-11-18 03:00:00,276,40.92000,10.86240,2.455200000,0.0600
Slot 104,CDS Reel Deal 10,CDS,C$,2019-11-18 03:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 211,GK50 AVP Upright,IGT,C$,2019-12-02 21:00:00,0,0.00000,0.00000,0.000000000,0.0566
Slot 186,CDS Reel Deal 10,CDS,C$,2019-11-14 09:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 186,CDS Reel Deal 10,CDS,C$,2019-11-21 17:00:00,121,7.79712,2.38080,0.467827200,0.0600
Slot 156,I-Game 044,IGT,$,2019-12-22 21:00:00,50,44.20000,-20.04000,2.210000000,0.0500
Slot 156,I-Game 044,IGT,$,2019-04-07 09:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 374,Crystal Slant US $,IGT,$,2019-12-22 21:00:00,135,654.50000,160.66000,76.838300000,0.1174
Slot 255,Roulette,ZUUM,C$,2019-11-25 07:00:00,0,0.00000,0.00000,0.000000000,0.0550
Slot 374,Crystal Slant US $,IGT,$,2019-11-29 09:00:00,0,0.00000,0.00000,0.000000000,0.1174
Slot 255,Roulette,ZUUM,C$,2019-12-22 21:00:00,37,136.18530,0.53406,7.490191500,0.0550
