Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 352,Selexion KP3,Konami Podium,C$,2019-07-29 06:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 109,CDS Reel Deal 10,CDS,C$,2019-08-08 02:00:00,31,9.36510,3.02100,0.561906000,0.0600
Slot 159,I-Game 044,IGT,$,2019-07-25 18:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 252,Roulette,ZUUM,C$,2019-08-12 01:00:00,3,167.06130,167.06130,6.682452000,0.0400
Slot 159,I-Game 044,IGT,$,2019-08-18 17:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 213,GK50 AVP Upright,IGT,C$,2019-07-25 18:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 252,Roulette,ZUUM,C$,2019-09-21 16:00:00,4,13.57356,6.00600,0.542942400,0.0400
Slot 159,I-Game 044,IGT,$,2019-07-29 06:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 352,Selexion KP3,Konami Podium,C$,2019-08-12 01:00:00,520,747.00000,336.28500,59.760000000,0.0800
Slot 213,GK50 AVP Upright,IGT,C$,2019-07-29 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 159,I-Game 044,IGT,$,2019-09-01 18:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 352,Selexion KP3,Konami Podium,C$,2019-08-05 02:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 288,Scorpion Nio,Novomatic,C$,2019-09-01 18:00:00,832,145.65460,-49.69108,9.773423660,0.0671
Slot 159,I-Game 044,IGT,$,2019-08-12 01:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 288,Scorpion Nio,Novomatic,C$,2019-07-08 11:00:00,277,48.57670,21.50240,3.259496570,0.0671
Slot 159,I-Game 044,IGT,$,2019-09-12 03:00:00,0,0.00000,0.00000,0.000000000,0.0500
Slot 252,Roulette,ZUUM,C$,2019-09-12 03:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 213,GK50 AVP Upright,IGT,C$,2019-09-12 03:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 252,Roulette,ZUUM,C$,2019-07-22 01:00:00,1,6.04200,6.04200,0.241680000,0.0400
Slot 352,Selexion KP3,Konami Podium,C$,2019-07-22 01:00:00,133,15.96000,2.95800,1.276800000,0.0800
Slot 288,Scorpion Nio,Novomatic,C$,2019-09-08 13:00:00,769,444.54000,26.02800,29.828634000,0.0671
Slot 110,CDS Reel Deal 10,CDS,C$,2019-08-22 03:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 110,CDS Reel Deal 10,CDS,C$,2019-08-25 18:00:00,380,67.30788,15.58836,4.038472800,0.0600
Slot 269,CDS Reel Deal 10,CDS,C$,2019-08-18 17:00:00,143,36.70515,6.34410,2.202309000,0.0600
Slot 135,MAV500,Aristocrat,$,2019-08-25 18:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 269,CDS Reel Deal 10,CDS,C$,2019-09-15 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 110,CDS Reel Deal 10,CDS,C$,2019-08-08 02:00:00,56,16.61550,5.43780,0.996930000,0.0600
Slot 269,CDS Reel Deal 10,CDS,C$,2019-07-08 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 269,CDS Reel Deal 10,CDS,C$,2019-08-29 08:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 135,MAV500,Aristocrat,$,2019-07-29 06:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 110,CDS Reel Deal 10,CDS,C$,2019-07-22 01:00:00,182,5.46801,0.99693,0.328080600,0.0600
Slot 110,CDS Reel Deal 10,CDS,C$,2019-07-18 14:00:00,222,31.35798,5.46801,1.881478800,0.0600
Slot 135,MAV500,Aristocrat,$,2019-09-12 03:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 269,CDS Reel Deal 10,CDS,C$,2019-09-08 12:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 110,CDS Reel Deal 10,CDS,C$,2019-09-15 11:00:00,229,8.25825,2.01201,0.495495000,0.0600
Slot 110,CDS Reel Deal 10,CDS,C$,2019-08-12 01:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 269,CDS Reel Deal 10,CDS,C$,2019-09-18 06:00:00,35,2.10210,0.90090,0.126126000,0.0600
Slot 269,CDS Reel Deal 10,CDS,C$,2019-09-21 15:00:00,603,181.08090,-18.31830,10.864854000,0.0600
Slot 110,CDS Reel Deal 10,CDS,C$,2019-07-25 18:00:00,50,7.55250,3.02100,0.453150000,0.0600
Slot 135,MAV500,Aristocrat,$,2019-07-25 18:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 269,CDS Reel Deal 10,CDS,C$,2019-09-21 16:00:00,574,172.37220,42.04200,10.342332000,0.0600
Slot 110,CDS Reel Deal 10,CDS,C$,2019-09-12 03:00:00,102,30.63060,9.00900,1.837836000,0.0600
Slot 110,CDS Reel Deal 10,CDS,C$,2019-08-29 08:00:00,55,3.32310,1.51050,0.199386000,0.0600
Slot 110,CDS Reel Deal 10,CDS,C$,2019-08-18 17:00:00,242,37.03746,2.71890,2.222247600,0.0600
Slot 110,CDS Reel Deal 10,CDS,C$,2019-07-08 11:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 135,MAV500,Aristocrat,$,2019-07-22 01:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 110,CDS Reel Deal 10,CDS,C$,2019-08-15 02:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 135,MAV500,Aristocrat,$,2019-08-08 02:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 135,MAV500,Aristocrat,$,2019-07-08 11:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 110,CDS Reel Deal 10,CDS,C$,2019-07-29 06:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 135,MAV500,Aristocrat,$,2019-08-15 02:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 110,CDS Reel Deal 10,CDS,C$,2019-09-21 16:00:00,0,0.03003,0.03003,0.001801800,0.0600
Slot 269,CDS Reel Deal 10,CDS,C$,2019-08-15 02:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 269,CDS Reel Deal 10,CDS,C$,2019-08-25 18:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 135,MAV500,Aristocrat,$,2019-08-05 02:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 269,CDS Reel Deal 10,CDS,C$,2019-08-22 03:00:00,338,88.81740,0.90630,5.329044000,0.0600
Slot 110,CDS Reel Deal 10,CDS,C$,2019-09-01 18:00:00,76,15.86025,-475.80750,0.951615000,0.0600
Slot 135,MAV500,Aristocrat,$,2019-09-05 07:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 135,MAV500,Aristocrat,$,2019-08-01 14:00:00,504,986.00000,62.01000,77.302400000,0.0784
Slot 135,MAV500,Aristocrat,$,2019-09-01 18:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 135,MAV500,Aristocrat,$,2019-09-15 12:00:00,0,0.00000,0.00000,0.000000000,0.0784
Slot 269,CDS Reel Deal 10,CDS,C$,2019-09-05 07:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 287,Scorpion Nio,Novomatic,C$,2019-08-05 02:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 296,AXXIS 23/23,IGT,$,2019-04-02 13:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 196,Crystal Slant US $,IGT,$,2019-07-25 18:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 187,CDS Reel Deal 10,CDS,C$,2019-08-18 17:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 353,Selexion KP3,Konami Podium,C$,2019-07-18 14:00:00,209,36.24000,-6.12300,2.899200000,0.0800
Slot 353,Selexion KP3,Konami Podium,C$,2019-09-15 12:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 296,AXXIS 23/23,IGT,$,2019-07-25 18:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 187,CDS Reel Deal 10,CDS,C$,2019-07-22 01:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 196,Crystal Slant US $,IGT,$,2019-08-18 17:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 287,Scorpion Nio,Novomatic,C$,2019-07-22 01:00:00,0,0.00000,0.00000,0.000000000,0.0671
Slot 296,AXXIS 23/23,IGT,$,2019-08-29 08:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 187,CDS Reel Deal 10,CDS,C$,2019-08-12 01:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 196,Crystal Slant US $,IGT,$,2019-09-12 03:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 128,Oxygen $,Atronic,$,2019-07-22 01:00:00,0,0.00000,0.00000,0.000000000,0.0800
