Slot Name,Model Name,Make Name,Slot Currency,Slot Reading Hour,Games Played This Hour,Dollars Player Bet,Dollars Player Lost,Theory Player Lost Amount,Slot Ideal Payback Percentage
Slot 106,CDS Reel Deal 10,CDS,C$,2019-03-26 18:00:00,141,23.91528,9.66852,1.434916800,0.0600
Slot 241,GK10 Slant,IGT,C$,2019-06-24 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 155,EGT - Premier,EGT,$,2019-06-24 06:00:00,0,0.00000,0.00000,0.000000000,0.0849
Slot 274,GK20 Slant,IGT,C$,2019-06-24 06:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 291,Scorpion Nio,Novomatic,C$,2019-05-18 22:00:00,1210,179.45175,60.55758,12.041212425,0.0671
Slot 342,Oxygen $,Atronic,$,2019-05-15 15:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 323,Novastar II Nio c$,Novomatic,C$,2019-06-01 00:00:00,705,16.18626,2.24523,1.076386290,0.0665
Slot 274,GK20 Slant,IGT,C$,2019-03-26 18:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 274,GK20 Slant,IGT,C$,2019-06-27 13:00:00,0,0.00000,0.00000,0.000000000,0.0400
Slot 274,GK20 Slant,IGT,C$,2019-04-25 18:00:00,589,17.77080,-2.34936,0.710832000,0.0400
Slot 241,GK10 Slant,IGT,C$,2019-06-01 00:00:00,338,28.14870,3.63600,1.125948000,0.0400
Slot 323,Novastar II Nio c$,Novomatic,C$,2019-06-17 15:00:00,322,10.16565,-0.49995,0.676015725,0.0665
Slot 342,Oxygen $,Atronic,$,2019-04-25 18:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 323,Novastar II Nio c$,Novomatic,C$,2019-03-26 18:00:00,197,7.51296,3.53976,0.499611840,0.0665
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-05-08 21:00:00,760,1207.12170,-106.11666,88.964869290,0.0737
Slot 328,Oxygen Slant NIO C$,Atronic,C$,2019-05-08 21:00:00,419,46.42590,7.57980,4.962928710,0.1069
Slot 117,CDS Reel Deal 10,CDS,C$,2019-04-29 00:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 162,I-Game 044,IGT,$,2019-06-24 05:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 319,I-Game 044,IGT,$,2019-06-27 13:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 319,I-Game 044,IGT,$,2019-05-18 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 117,CDS Reel Deal 10,CDS,C$,2019-05-31 23:00:00,0,0.00000,0.00000,0.000000000,0.0600
Slot 319,I-Game 044,IGT,$,2019-05-31 23:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 162,I-Game 044,IGT,$,2019-05-18 21:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 126,Oxygen $,Atronic,$,2019-07-03 09:00:00,0,0.00000,0.00000,0.000000000,0.0800
Slot 119,A560 Multi,Ainsworth,$,2019-06-17 15:00:00,0,0.00000,0.00000,0.000000000,0.0967
Slot 162,I-Game 044,IGT,$,2019-05-08 21:00:00,45,121.50000,15.00000,9.720000000,0.0800
Slot 321,Novastar II Nio c$,Novomatic,C$,2019-03-29 22:00:00,595,35.75880,-5.32770,2.635423560,0.0737
Slot 117,CDS Reel Deal 10,CDS,C$,2019-05-18 21:00:00,400,26.93670,6.36300,1.616202000,0.0600
Slot 119,A560 Multi,Ainsworth,$,2019-04-29 00:00:00,0,0.00000,0.00000,0.000000000,0.0500
